scrap_id,work_order_id,inspection_id,scrap_date,machine_id,operator_id,shift_code,material_type,lot_id,defect_code_clean,quantity_scrapped,quantity_reworked,scrap_reason_raw,scrap_reason_clean,material_cost_per_unit,labor_cost_per_unit,total_scrap_cost
SCRAP-2697,WO-15747,INSP-6176,2025-01-06 17:41:05.599825334,M06,OP007,Shift B,16ga Steel,LOT-1183,Weld Defect,3,1,OPERATOR_ERROR,OPERATOR_ERROR,42.4,151.54,581.82
SCRAP-2698,WO-15748,INSP-6177,2025-01-06 09:27:56.683786555,M02,OP018,Shift A,12ga Steel,LOT-1314,Dimensional,1,1,SETUP_ERROR,SETUP_ERROR,40.23,85.72,125.95
SCRAP-2699,WO-15751,INSP-6180,2025-01-06 10:26:16.405183246,M04,OP015,Shift A,"1/4"" Plate",LOT-1567,Dimensional,1,1,Machine,MACHINE_ISSUE,55.11,191.45,246.56
SCRAP-2700,WO-15755,INSP-6184,2025-01-07 18:41:44.027924710,M03,OP012,Shift B,14ga Steel,LOT-1342,Surface Scratch,4,2,Mat Defect,MATERIAL_DEFECT,32.54,180.08,850.48
SCRAP-2701,WO-15760,INSP-6191,2025-01-07 17:18:16.459483586,M04,OP014,Shift B,Stainless 304,LOT-1537,Bend Angle,1,1,set up error,SETUP_ERROR,77.77,134.39,212.16
SCRAP-2702,WO-15761,INSP-6192,2025-01-07 12:57:45.853774251,M06,OP018,Shift A,16ga Steel,LOT-1206,Surface Scratch,0,1,Material Defect,MATERIAL_DEFECT,39.53,94.98,0.0
SCRAP-2703,WO-15764,INSP-6195,2025-01-08 15:55:24.639753494,M03,OP003,Shift B,14ga Steel,LOT-1287,Bend Angle,1,1,equipment failure,MACHINE_ISSUE,53.14,152.29,205.43
SCRAP-2704,WO-15765,INSP-6196,2025-01-08 17:01:21.719006195,M06,OP012,,Aluminum 5052,LOT-1306,Weld Defect,1,1,Machine Issue,MACHINE_ISSUE,60.04,110.15,170.19
SCRAP-2705,WO-15766,INSP-6197,2025-01-08 12:02:13.319752893,M07,OP004,Shift A,16ga Steel,LOT-1335,Surface Scratch,1,1,UNKNOWN,UNKNOWN,45.86,93.33,139.19
SCRAP-2706,WO-15769,INSP-6200,2025-01-08 17:43:19.767802365,M01,OP014,Shift B,Aluminum 5052,LOT-1372,Surface Scratch,1,1,MATERIAL_DEFECT,MATERIAL_DEFECT,55.06,122.42,177.48
SCRAP-2707,WO-15771,INSP-6202,2025-01-08 17:26:05.862111977,M07,OP006,Shift B,16ga Steel,LOT-1146,Burr,0,1,equipment failure,MACHINE_ISSUE,88.0,120.3,0.0
SCRAP-2708,WO-15772,INSP-6203,2025-01-08 10:26:28.856946389,M06,OP005,Shift A,14ga Steel,LOT-1541,Weld Defect,0,1,op err,OPERATOR_ERROR,43.87,196.29,0.0
SCRAP-2709,WO-15773,INSP-6204,2025-01-08 18:28:03.825325571,M04,OP014,Shift B,Stainless 304,LOT-1537,Dimensional,1,1,Machine Issue,MACHINE_ISSUE,52.36,85.63,137.99
SCRAP-2710,WO-15778,INSP-6209,2025-01-09 08:33:28.801384236,M02,OP015,,12ga Steel,LOT-1467,Dimensional,2,2,Operator,OPERATOR_ERROR,55.66,124.2,359.72
SCRAP-2711,WO-15779,INSP-6210,2025-01-09 07:24:41.310948599,M07,OP009,,16ga Steel,LOT-1507,Burr,1,1,Unknown,UNKNOWN,38.9,154.28,193.18
SCRAP-2712,WO-15780,INSP-6211,2025-01-10 08:21:28.197819633,M01,OP020,Shift A,Aluminum 5052,LOT-1606,Burr,0,1,equipment failure,MACHINE_ISSUE,89.68,136.84,0.0
SCRAP-2713,WO-15782,INSP-6213,2025-01-10 10:15:31.487145329,M02,OP002,,16ga Steel,LOT-1442,Surface Scratch,0,1,Mat Defect,MATERIAL_DEFECT,34.37,181.41,0.0
SCRAP-2714,WO-15785,INSP-6216,2025-01-10 09:24:01.483434310,M05,OP005,Shift A,"3/8"" Plate",LOT-1348,Weld Defect,1,1,unknown,UNKNOWN,113.11,77.93,191.04
SCRAP-2715,WO-15787,INSP-6218,2025-01-10 18:51:40.757593037,M07,OP003,,16ga Steel,LOT-1374,Burr,0,1,operator error,OPERATOR_ERROR,61.96,113.33,0.0
SCRAP-2716,WO-15788,INSP-6219,2025-01-10 18:15:01.153852799,M01,OP006,Shift B,12ga Steel,LOT-1427,Burr,4,1,Machine,MACHINE_ISSUE,60.98,199.39,1041.48
SCRAP-2717,WO-15791,INSP-6222,2025-01-10 11:48:28.421807405,M06,OP004,Shift A,16ga Steel,LOT-1389,Dimensional,1,1,op err,OPERATOR_ERROR,30.71,91.33,122.04
SCRAP-2718,WO-15792,INSP-6223,2025-01-13 08:41:09.054921006,M01,OP002,Shift A,16ga Steel,LOT-1335,Dimensional,2,2,operator error,OPERATOR_ERROR,42.75,112.84,311.18
SCRAP-2719,WO-15793,INSP-6224,2025-01-13 09:01:17.406874328,M05,OP020,Shift A,12ga Steel,LOT-1165,Weld Defect,1,1,Op Error,OPERATOR_ERROR,19.17,158.99,178.16
SCRAP-2720,WO-15797,INSP-6228,2025-01-13 11:11:22.170000845,M02,OP002,,16ga Steel,LOT-1137,Surface Scratch,2,1,Incoming Defect,MATERIAL_DEFECT,61.57,199.21,521.56
SCRAP-2721,WO-15803,INSP-6234,2025-01-14 11:18:58.032802531,M02,OP005,Shift A,16ga Steel,LOT-1137,Dimensional,1,1,machine issue,MACHINE_ISSUE,84.04,164.89,248.93
SCRAP-2722,WO-15808,INSP-6239,2025-01-14 19:35:15.580309896,M03,OP008,Shift B,14ga Steel,LOT-1589,Bend Angle,1,1,Machine,MACHINE_ISSUE,24.61,131.23,155.84
SCRAP-2723,WO-15809,INSP-6240,2025-01-14 08:34:03.850617851,M03,OP020,Shift A,14ga Steel,LOT-1562,Dimensional,1,1,unknown,UNKNOWN,96.46,186.98,283.44
SCRAP-2724,WO-15811,INSP-6243,2025-01-14 17:50:17.566586761,M03,OP003,Shift B,Stainless 304,LOT-1440,Bend Angle,1,1,Setup Error,SETUP_ERROR,31.93,84.3,116.23
SCRAP-2725,WO-15812,INSP-6244,2025-01-15 17:01:10.966553660,M02,OP011,Shift B,12ga Steel,LOT-1476,Surface Scratch,0,1,Machine,MACHINE_ISSUE,38.51,85.92,0.0
SCRAP-2726,WO-15817,INSP-6251,2025-01-15 17:03:58.790226751,M03,OP014,Shift B,Stainless 304,LOT-1486,Dimensional,0,1,Operator Error,OPERATOR_ERROR,97.97,183.77,0.0
SCRAP-2727,WO-15818,INSP-6252,2025-01-15 08:08:59.210421474,M04,OP013,Shift A,12ga Steel,LOT-1226,Bend Angle,0,1,set up error,SETUP_ERROR,43.17,196.14,0.0
SCRAP-2728,WO-15820,INSP-6255,2025-01-15 07:25:46.200115631,M07,OP018,Shift A,16ga Steel,LOT-1149,Bend Angle,1,1,Setup Error,SETUP_ERROR,53.36,90.25,143.61
SCRAP-2729,WO-15826,INSP-6262,2025-01-16 20:37:29.573011969,M07,OP012,Shift B,Stainless 304,LOT-1612,Burr,0,1,Unknown,UNKNOWN,109.02,98.2,0.0
SCRAP-2730,WO-15830,INSP-6266,2025-01-16 10:45:05.803546019,M05,OP018,Shift A,14ga Steel,LOT-1184,Weld Defect,1,2,OPERATOR_ERROR,OPERATOR_ERROR,50.9,104.13,155.03
SCRAP-2731,WO-15832,INSP-6268,2025-01-16 10:04:18.384171713,M04,OP004,Shift A,12ga Steel,LOT-1323,Bend Angle,0,1,Machine,MACHINE_ISSUE,83.77,99.08,0.0
SCRAP-2732,WO-15832,INSP-6269,2025-01-16 10:49:18.384171713,M04,OP004,Shift A,12ga Steel,LOT-1323,Bend Angle,0,1,UNKNOWN,UNKNOWN,82.47,98.26,0.0
SCRAP-2733,WO-15834,INSP-6271,2025-01-17 20:51:35.461662831,M05,OP016,Shift B,12ga Steel,LOT-1528,Porosity,0,1,Op Error,OPERATOR_ERROR,56.21,84.94,0.0
SCRAP-2734,WO-15836,INSP-6274,2025-01-17 12:17:10.780862584,M02,OP002,,"1/4"" Plate",LOT-1446,Dimensional,0,1,human error,OPERATOR_ERROR,48.82,196.59,0.0
SCRAP-2735,WO-15838,INSP-6276,2025-01-17 18:45:07.881071369,M02,OP001,Shift B,12ga Steel,LOT-1234,Dimensional,0,1,Setup Error,SETUP_ERROR,27.04,181.08,0.0
SCRAP-2736,WO-15839,INSP-6277,2025-01-17 08:23:15.886917371,M04,OP015,Shift A,"1/4"" Plate",LOT-1426,Dimensional,1,1,op err,OPERATOR_ERROR,95.23,149.04,244.27
SCRAP-2737,WO-15841,INSP-6279,2025-01-17 20:04:22.795159019,M01,OP012,Shift B,Aluminum 5052,LOT-1500,Surface Scratch,0,1,Machine Issue,MACHINE_ISSUE,30.29,106.37,0.0
SCRAP-2738,WO-15844,INSP-6282,2025-01-17 09:29:21.840962089,M03,OP009,Shift A,14ga Steel,LOT-1212,Dimensional,3,3,Setup Error,SETUP_ERROR,34.09,196.02,690.33
SCRAP-2739,WO-15845,INSP-6283,2025-01-17 10:19:38.939006788,M05,OP009,,Aluminum 5052,LOT-1370,Weld Defect,0,1,op err,OPERATOR_ERROR,22.81,118.03,0.0
SCRAP-2740,WO-15847,INSP-6285,2025-01-17 18:40:59.329593669,M06,OP001,Shift B,Aluminum 5052,LOT-1370,Dimensional,0,1,setup err,SETUP_ERROR,34.3,159.25,0.0
SCRAP-2741,WO-15848,INSP-6286,2025-01-17 07:26:34.577981575,M02,OP018,Shift A,16ga Steel,LOT-1217,Incorrect Material,0,1,Op Error,OPERATOR_ERROR,35.03,86.03,0.0
SCRAP-2742,WO-15849,INSP-6287,2025-01-20 19:03:59.849417685,M06,OP007,Shift B,16ga Steel,LOT-1290,Dimensional,1,1,First Article Fail,SETUP_ERROR,64.46,194.91,259.37
SCRAP-2743,WO-15850,INSP-6288,2025-01-20 09:19:29.280015092,M06,OP015,Shift A,14ga Steel,LOT-1473,Dimensional,0,1,setup err,SETUP_ERROR,47.91,167.77,0.0
SCRAP-2744,WO-15851,INSP-6289,2025-01-20 11:07:17.147448285,M07,OP009,Shift A,16ga Steel,LOT-1141,Burr,3,1,Machine Issue,MACHINE_ISSUE,70.44,143.24,641.04
SCRAP-2745,WO-15851,INSP-6290,2025-01-20 11:37:17.147448285,M07,OP009,Shift A,16ga Steel,LOT-1141,Burr,2,2,machine issue,MACHINE_ISSUE,43.23,119.11,324.68
SCRAP-2746,WO-15852,INSP-6291,2025-01-20 17:00:15.771556345,M07,OP007,Shift B,16ga Steel,LOT-1492,Dimensional,2,1,machine issue,MACHINE_ISSUE,82.64,193.15,551.58
SCRAP-2747,WO-15853,INSP-6292,2025-01-20 11:27:58.359310584,M05,OP017,Shift A,"3/8"" Plate",LOT-1167,Weld Defect,0,1,MATERIAL_DEFECT,MATERIAL_DEFECT,55.05,168.82,0.0
SCRAP-2748,WO-15854,INSP-6293,2025-01-20 09:09:46.366749678,M03,OP004,Shift A,14ga Steel,LOT-1380,Bend Angle,0,1,Setup Error,SETUP_ERROR,90.9,122.68,0.0
SCRAP-2749,WO-15855,INSP-6294,2025-01-20 16:39:14.220460022,M01,OP014,Shift B,16ga Steel,LOT-1389,Surface Scratch,0,1,Material Defect,MATERIAL_DEFECT,17.16,173.92,0.0
SCRAP-2750,WO-15859,INSP-6298,2025-01-20 19:26:34.332104479,M06,OP007,Shift B,12ga Steel,LOT-1214,Weld Defect,1,1,operator error,OPERATOR_ERROR,43.54,102.12,145.66
SCRAP-2751,WO-15863,INSP-6303,2025-01-21 08:14:05.886986925,M06,OP009,Shift A,16ga Steel,LOT-1593,Porosity,0,1,Op Error,OPERATOR_ERROR,67.29,77.71,0.0
SCRAP-2752,WO-15864,INSP-6304,2025-01-21 18:26:23.849059004,M07,OP012,,16ga Steel,LOT-1283,Burr,1,2,Setup,SETUP_ERROR,108.9,109.71,218.61
SCRAP-2753,WO-15868,INSP-6308,2025-01-21 17:24:10.747350776,M06,OP003,,"3/8"" Plate",LOT-1580,Dimensional,0,1,First Article Fail,SETUP_ERROR,47.48,193.42,0.0
SCRAP-2754,WO-15872,INSP-6312,2025-01-22 19:33:00.871132879,M06,OP008,Shift B,Aluminum 5052,LOT-1498,Weld Defect,0,1,operator error,OPERATOR_ERROR,80.01,83.36,0.0
SCRAP-2755,WO-15873,INSP-6313,2025-01-22 18:54:46.317100110,M03,OP011,Shift B,Stainless 304,LOT-1482,Dimensional,1,1,Setup Error,SETUP_ERROR,48.28,139.85,188.13
SCRAP-2756,WO-15876,INSP-6316,2025-01-22 19:05:17.844608613,M03,OP016,Shift B,Stainless 304,LOT-1433,Bend Angle,0,1,Machine,MACHINE_ISSUE,21.29,113.5,0.0
SCRAP-2757,WO-15877,INSP-6317,2025-01-22 17:00:48.056538441,M06,OP012,Shift B,16ga Steel,LOT-1215,Surface Scratch,0,1,bad material,MATERIAL_DEFECT,30.28,151.45,0.0
SCRAP-2758,WO-15879,INSP-6319,2025-01-22 18:07:07.251591109,M04,OP008,Shift B,12ga Steel,LOT-1223,Surface Scratch,0,1,Mat Defect,MATERIAL_DEFECT,37.07,175.89,0.0
SCRAP-2759,WO-15881,INSP-6321,2025-01-22 08:16:11.141801391,M07,OP002,Shift A,16ga Steel,LOT-1253,Surface Scratch,0,1,Machine Issue,MACHINE_ISSUE,71.37,77.21,0.0
SCRAP-2760,WO-15882,INSP-6322,2025-01-22 19:11:48.145974005,M06,OP007,Shift B,16ga Steel,LOT-1419,Porosity,1,1,Op Error,OPERATOR_ERROR,71.9,104.18,176.08
SCRAP-2761,WO-15883,INSP-6323,2025-01-22 16:23:09.163080827,M05,OP003,Shift B,"3/8"" Plate",LOT-1230,Surface Scratch,1,2,Mach Issue,MACHINE_ISSUE,95.87,134.52,230.39
SCRAP-2762,WO-15887,INSP-6328,2025-01-23 10:57:05.261580107,M06,OP019,Shift A,Aluminum 5052,LOT-1376,Dimensional,0,1,set up error,SETUP_ERROR,31.14,99.3,0.0
SCRAP-2763,WO-15888,INSP-6329,2025-01-23 10:05:30.668418301,M05,OP005,Shift A,12ga Steel,LOT-1331,Porosity,0,1,equipment failure,MACHINE_ISSUE,88.29,188.92,0.0
SCRAP-2764,WO-15890,INSP-6331,2025-01-23 08:46:06.709002885,M05,OP009,Shift A,"1/4"" Plate",LOT-1310,Weld Defect,1,1,OPERATOR_ERROR,OPERATOR_ERROR,96.22,136.07,232.29
SCRAP-2765,WO-15891,INSP-6332,2025-01-24 10:50:12.032828443,M03,OP019,Shift A,Stainless 304,LOT-1572,Dimensional,0,1,Mach Issue,MACHINE_ISSUE,101.18,123.02,0.0
SCRAP-2766,WO-15892,INSP-6333,2025-01-24 19:26:12.809675352,M02,OP003,Shift B,Stainless 304,LOT-1612,Surface Scratch,0,1,human error,OPERATOR_ERROR,79.22,150.32,0.0
SCRAP-2767,WO-15896,INSP-6337,2025-01-24 19:35:47.689355799,M06,OP001,Shift B,"3/8"" Plate",LOT-1301,Porosity,0,1,Op Error,OPERATOR_ERROR,39.46,172.18,0.0
SCRAP-2768,WO-15897,INSP-6338,2025-01-24 17:50:13.915523684,M03,OP003,Shift B,Stainless 304,LOT-1546,Burr,0,1,Setup Error,SETUP_ERROR,70.87,172.22,0.0
SCRAP-2769,WO-15898,INSP-6339,2025-01-24 15:34:12.219607123,M02,OP014,Shift B,Stainless 304,LOT-1291,Surface Scratch,1,1,Machine Issue,MACHINE_ISSUE,27.1,178.1,205.2
SCRAP-2770,WO-15901,INSP-6342,2025-01-24 18:26:48.836179102,M06,OP007,Shift B,"1/4"" Plate",LOT-1310,Dimensional,1,1,Setup,SETUP_ERROR,105.09,135.59,240.68
SCRAP-2771,WO-15902,INSP-6343,2025-01-24 12:11:43.470007774,M03,OP015,Shift A,14ga Steel,LOT-1240,Surface Scratch,0,1,bad material,MATERIAL_DEFECT,102.65,98.52,0.0
SCRAP-2772,WO-15902,INSP-6344,2025-01-24 12:44:43.470007774,M03,OP015,Shift A,14ga Steel,LOT-1240,Surface Scratch,0,1,bad material,MATERIAL_DEFECT,97.28,166.94,0.0
SCRAP-2773,WO-15916,INSP-6359,2025-01-28 20:13:56.479297779,M05,OP001,Shift B,"1/4"" Plate",LOT-1457,Porosity,2,1,OPERATOR_ERROR,OPERATOR_ERROR,90.81,127.87,437.36
SCRAP-2774,WO-15917,INSP-6360,2025-01-28 09:47:26.321620487,M06,OP009,,14ga Steel,LOT-1588,Weld Defect,4,4,human error,OPERATOR_ERROR,55.02,112.01,668.12
SCRAP-2775,WO-15919,INSP-6362,2025-01-28 20:34:51.189816701,M02,OP012,Shift B,"1/4"" Plate",LOT-1319,Dimensional,1,1,Setup Error,SETUP_ERROR,37.28,133.12,170.4
SCRAP-2776,WO-15921,INSP-6364,2025-01-28 09:10:56.195157833,M04,OP017,Shift A,Stainless 304,LOT-1546,Dimensional,0,1,Mach Issue,MACHINE_ISSUE,72.12,94.62,0.0
SCRAP-2777,WO-15921,INSP-6365,2025-01-28 09:32:56.195157833,M04,OP017,Shift A,Stainless 304,LOT-1546,Dimensional,0,1,operator error,OPERATOR_ERROR,64.66,109.49,0.0
SCRAP-2778,WO-15923,INSP-6367,2025-01-28 16:14:03.677953319,M02,OP006,Shift B,12ga Steel,LOT-1227,Burr,0,1,MACHINE_ISSUE,MACHINE_ISSUE,37.59,115.35,0.0
SCRAP-2779,WO-15925,INSP-6369,2025-01-28 08:32:42.746330550,M06,OP005,Shift A,Stainless 304,LOT-1479,Porosity,0,1,Machine,MACHINE_ISSUE,89.69,121.1,0.0
SCRAP-2780,WO-15925,INSP-6370,2025-01-28 08:56:42.746330550,M06,OP005,Shift A,Stainless 304,LOT-1479,Porosity,0,1,Operator Error,OPERATOR_ERROR,50.91,129.28,0.0
SCRAP-2781,WO-15926,INSP-6371,2025-01-29 10:37:45.373079075,M06,OP002,Shift A,16ga Steel,LOT-1335,Surface Scratch,1,1,bad material,MATERIAL_DEFECT,51.8,79.32,131.12
SCRAP-2782,WO-15928,INSP-6373,2025-01-29 18:52:26.301953195,M03,OP010,Shift B,Stainless 304,LOT-1356,Bend Angle,1,1,First Article Fail,SETUP_ERROR,52.87,138.96,191.83
SCRAP-2783,WO-15929,INSP-6374,2025-01-29 08:52:50.863108635,M04,OP017,Shift A,"1/4"" Plate",LOT-1367,Dimensional,0,1,op err,OPERATOR_ERROR,35.1,83.49,0.0
SCRAP-2784,WO-15933,INSP-6378,2025-01-29 12:17:35.519339113,M04,OP020,Shift A,"1/4"" Plate",LOT-1328,Burr,0,1,Mat Defect,MATERIAL_DEFECT,101.9,86.48,0.0
SCRAP-2785,WO-15935,INSP-6380,2025-01-29 12:22:54.823051001,M03,OP004,,14ga Steel,LOT-1601,Dimensional,0,1,equipment failure,MACHINE_ISSUE,32.8,168.86,0.0
SCRAP-2786,WO-15936,INSP-6381,2025-01-29 19:40:24.261179439,M05,OP012,Shift B,Aluminum 5052,LOT-1393,Dimensional,3,1,op err,OPERATOR_ERROR,46.14,173.72,659.58
SCRAP-2787,WO-15943,INSP-6390,2025-01-30 18:56:44.523728555,M02,OP011,Shift B,12ga Steel,LOT-1417,Burr,0,1,set up error,SETUP_ERROR,52.18,131.06,0.0
SCRAP-2788,WO-15944,INSP-6391,2025-01-30 10:05:21.018492424,M07,OP002,Shift A,16ga Steel,LOT-1505,Bend Angle,1,2,Incoming Defect,MATERIAL_DEFECT,40.36,160.44,200.8
SCRAP-2789,WO-15948,INSP-6395,2025-01-30 17:33:52.939699117,M05,OP007,Shift B,Aluminum 5052,LOT-1526,Porosity,3,2,Machine Issue,MACHINE_ISSUE,66.04,80.3,439.02
SCRAP-2790,WO-15952,INSP-6399,2025-01-30 08:47:43.309481231,M04,OP020,Shift A,"1/4"" Plate",LOT-1426,Dimensional,0,1,Not Recorded,UNKNOWN,118.57,92.21,0.0
SCRAP-2791,WO-15955,INSP-6402,2025-01-30 17:49:19.960271362,M03,OP007,,Stainless 304,LOT-1447,Bend Angle,1,1,setup err,SETUP_ERROR,84.43,77.41,161.84
SCRAP-2792,WO-15957,INSP-6404,2025-01-31 11:19:08.183773974,M03,OP009,Shift A,14ga Steel,LOT-1199,Bend Angle,1,2,Operator Error,OPERATOR_ERROR,103.61,126.87,230.48
SCRAP-2793,WO-15958,INSP-6405,2025-01-31 09:59:39.479107662,M06,OP013,Shift A,16ga Steel,LOT-1146,Weld Defect,0,1,Incoming Defect,MATERIAL_DEFECT,46.57,147.84,0.0
SCRAP-2794,WO-15959,INSP-6406,2025-01-31 16:22:11.728195799,M06,OP012,,16ga Steel,LOT-1609,Porosity,1,1,operator error,OPERATOR_ERROR,104.72,138.64,243.36
SCRAP-2795,WO-15961,INSP-6408,2025-01-31 11:30:00.449001743,M06,OP017,Shift A,Aluminum 5052,LOT-1552,Surface Scratch,1,1,Mat Defect,MATERIAL_DEFECT,82.48,189.4,271.88
SCRAP-2796,WO-15961,INSP-6409,2025-01-31 12:04:00.449001743,M06,OP017,Shift A,Aluminum 5052,LOT-1552,Surface Scratch,1,1,bad material,MATERIAL_DEFECT,71.37,123.55,194.92
SCRAP-2797,WO-15963,INSP-6411,2025-02-03 08:58:47.668034346,M04,OP017,Shift A,"1/4"" Plate",LOT-1596,Bend Angle,0,1,Machine,MACHINE_ISSUE,42.86,187.24,0.0
SCRAP-2798,WO-15965,INSP-6414,2025-02-03 18:04:05.832589070,M03,OP003,Shift B,14ga Steel,LOT-1450,Bend Angle,3,1,equipment failure,MACHINE_ISSUE,23.8,150.42,522.66
SCRAP-2799,WO-15966,INSP-6415,2025-02-03 18:01:49.344595740,M06,OP014,Shift B,14ga Steel,LOT-1385,Porosity,1,1,MACHINE_ISSUE,MACHINE_ISSUE,25.58,89.09,114.67
SCRAP-2800,WO-15968,INSP-6418,2025-02-03 09:14:30.301671659,M02,OP017,Shift A,12ga Steel,LOT-1353,Dimensional,0,1,First Article Fail,SETUP_ERROR,89.47,100.02,0.0
SCRAP-2801,WO-15969,INSP-6419,2025-02-03 09:04:08.756356852,M04,OP019,,"1/4"" Plate",LOT-1269,Dimensional,0,1,Mat Defect,MATERIAL_DEFECT,51.01,101.79,0.0
SCRAP-2802,WO-15972,INSP-6422,2025-02-03 19:59:17.205803607,M04,OP001,Shift B,12ga Steel,LOT-1581,Burr,0,1,Mach Issue,MACHINE_ISSUE,24.24,153.26,0.0
SCRAP-2803,WO-15973,INSP-6423,2025-02-03 08:42:23.567011620,M05,OP013,Shift A,"3/8"" Plate",LOT-1190,Porosity,0,1,Operator,OPERATOR_ERROR,48.49,76.55,0.0
SCRAP-2804,WO-15979,INSP-6429,2025-02-04 07:40:55.256107210,M05,OP009,Shift A,"3/8"" Plate",LOT-1360,Porosity,1,1,operator error,OPERATOR_ERROR,75.08,164.99,240.07
SCRAP-2805,WO-15982,INSP-6433,2025-02-04 20:21:55.516317041,M02,OP012,Shift B,Stainless 304,LOT-1566,Surface Scratch,3,2,TBD,UNKNOWN,29.13,95.66,374.37
SCRAP-2806,WO-15986,INSP-6437,2025-02-05 16:04:41.303499733,M06,OP012,Shift B,Aluminum 5052,LOT-1424,Dimensional,0,1,SETUP_ERROR,SETUP_ERROR,79.08,192.23,0.0
SCRAP-2807,WO-15987,INSP-6438,2025-02-05 07:20:25.408743537,M02,OP017,Shift A,12ga Steel,LOT-1522,Surface Scratch,1,1,set up error,SETUP_ERROR,62.92,152.41,215.33
SCRAP-2808,WO-15989,INSP-6440,2025-02-05 18:03:06.981180499,M04,OP014,Shift B,"1/4"" Plate",LOT-1545,Dimensional,1,1,unknown,UNKNOWN,57.06,122.68,179.74
SCRAP-2809,WO-15993,INSP-6445,2025-02-05 17:22:13.028970730,M05,OP016,Shift B,16ga Steel,LOT-1335,Porosity,0,1,human error,OPERATOR_ERROR,35.67,155.72,0.0
SCRAP-2810,WO-15995,INSP-6447,2025-02-05 19:38:43.705656828,M06,OP007,Shift B,"3/8"" Plate",LOT-1298,Porosity,1,2,MACHINE_ISSUE,MACHINE_ISSUE,54.87,127.19,182.06
SCRAP-2811,WO-15997,INSP-6450,2025-02-06 17:15:32.530387034,M04,OP008,Shift B,"1/4"" Plate",LOT-1284,Burr,1,1,Setup Error,SETUP_ERROR,51.42,107.84,159.26
SCRAP-2812,WO-16002,INSP-6455,2025-02-06 09:38:05.718125620,M04,OP002,Shift A,"1/4"" Plate",LOT-1567,Dimensional,0,1,operator error,OPERATOR_ERROR,94.94,194.05,0.0
SCRAP-2813,WO-16002,INSP-6456,2025-02-06 09:53:05.718125620,M04,OP002,Shift A,"1/4"" Plate",LOT-1567,Dimensional,0,1,op err,OPERATOR_ERROR,56.76,165.6,0.0
SCRAP-2814,WO-16005,INSP-6459,2025-02-07 09:38:13.972003553,M05,OP017,Shift A,Aluminum 5052,LOT-1393,Porosity,3,1,MATERIAL_DEFECT,MATERIAL_DEFECT,40.04,77.82,353.58
SCRAP-2815,WO-16007,INSP-6461,2025-02-07 12:24:49.025747069,M05,OP009,Shift A,14ga Steel,LOT-1304,Weld Defect,0,1,MACHINE_ISSUE,MACHINE_ISSUE,31.39,83.14,0.0
SCRAP-2816,WO-16008,INSP-6462,2025-02-07 12:23:16.003158626,M07,OP020,Shift A,16ga Steel,LOT-1623,Dimensional,0,1,OPERATOR_ERROR,OPERATOR_ERROR,49.86,133.21,0.0
SCRAP-2817,WO-16010,INSP-6464,2025-02-07 19:06:34.541796588,M02,OP003,Shift B,"1/4"" Plate",LOT-1634,Burr,0,1,Mach Issue,MACHINE_ISSUE,45.85,82.88,0.0
SCRAP-2818,WO-16011,INSP-6465,2025-02-08 11:20:18.714853458,M03,OP004,Shift A,14ga Steel,LOT-1196,Bend Angle,0,1,First Article Fail,SETUP_ERROR,40.55,100.34,0.0
SCRAP-2819,WO-16011,INSP-6466,2025-02-08 11:55:18.714853458,M03,OP004,Shift A,14ga Steel,LOT-1196,Bend Angle,0,1,MACHINE_ISSUE,MACHINE_ISSUE,45.03,104.35,0.0
SCRAP-2820,WO-16012,INSP-6467,2025-02-08 09:05:54.976385618,M05,OP004,Shift A,14ga Steel,LOT-1488,Porosity,2,1,See Notes,UNKNOWN,31.27,145.4,353.34
SCRAP-2821,WO-16015,INSP-6470,2025-02-08 19:08:52.660624987,M06,OP014,Shift B,14ga Steel,LOT-1524,Weld Defect,2,2,MACHINE_ISSUE,MACHINE_ISSUE,94.86,167.82,525.36
SCRAP-2822,WO-16021,INSP-6477,2025-02-08 20:38:39.261599213,M05,OP010,Shift B,14ga Steel,LOT-1628,Weld Defect,1,1,Incoming Defect,MATERIAL_DEFECT,49.17,134.06,183.23
SCRAP-2823,WO-16021,INSP-6478,2025-02-08 20:57:39.261599213,M05,OP010,Shift B,14ga Steel,LOT-1628,Weld Defect,1,1,First Article Fail,SETUP_ERROR,60.99,142.6,203.59
SCRAP-2824,WO-16025,INSP-6482,2025-02-10 11:18:46.435047361,M03,OP009,Shift A,Stainless 304,LOT-1359,Bend Angle,0,1,Mach Issue,MACHINE_ISSUE,59.96,125.22,0.0
SCRAP-2825,WO-16026,INSP-6483,2025-02-10 08:13:28.115544329,M05,OP004,Shift A,Stainless 304,LOT-1289,Dimensional,0,1,First Article Fail,SETUP_ERROR,21.66,159.08,0.0
SCRAP-2826,WO-16030,INSP-6487,2025-02-10 16:56:29.526294107,M05,OP001,Shift B,Aluminum 5052,LOT-1536,Porosity,0,1,Operator Error,OPERATOR_ERROR,52.72,128.96,0.0
SCRAP-2827,WO-16032,INSP-6489,2025-02-10 10:34:14.812981945,M06,OP004,Shift A,14ga Steel,LOT-1473,Dimensional,2,1,Machine,MACHINE_ISSUE,43.96,133.32,354.56
SCRAP-2828,WO-16034,INSP-6491,2025-02-11 19:29:34.430687516,M05,OP001,Shift B,16ga Steel,LOT-1470,Weld Defect,0,1,human error,OPERATOR_ERROR,37.23,138.29,0.0
