inspection_id,work_order_id,inspection_date,inspector_id,quantity_inspected,quantity_passed,quantity_failed,defect_code_raw,defect_code_clean,disposition,notes
INSP-4067,WO-13775,2024-04-27 10:17:56.729709971,OP011,12,11,1,scrach,Surface Scratch,Rework,
INSP-4068,WO-13776,2024-04-27 18:20:06.674525725,OP009,7,6,1,Dimensional,Dimensional,Use-As-Is,To piece grow be plan same.
INSP-4069,WO-13777,2024-04-27 16:44:09.501731092,OP006,20,18,2,dimensional,Dimensional,Scrap,
INSP-4070,WO-13778,2024-04-27 19:54:01.002235923,OP020,6,6,0,PASS,None,Pass,
INSP-4071,WO-13779,2024-04-27 09:24:41.398382489,OP003,14,13,1,Weld Reject,Weld Defect,Scrap,
INSP-4072,WO-13780,2024-04-27 07:37:07.796182515,OP017,19,19,0,,None,Pass,
INSP-4073,WO-13781,2024-04-27 09:03:27.090078031,OP012,21,20,1,Scr,Surface Scratch,Rework,Along agent you draw.
INSP-4074,WO-13782,2024-04-27 10:26:55.241821895,OP002,17,17,0,NONE,None,Pass,
INSP-4075,WO-13783,2024-04-27 11:40:36.682769319,OP009,9,8,1,DIMENSIONAL,Dimensional,Scrap,
INSP-4076,WO-13784,2024-04-27 08:44:26.016355687,OP006,6,5,1,dimensional,Dimensional,Scrap,
INSP-4077,WO-13785,2024-04-27 11:19:22.380238875,OP002,16,16,0,NONE,None,Pass,
INSP-4078,WO-13786,2024-04-27 19:49:07.418379069,OP007,9,9,0,No Defect,None,Pass,
INSP-4079,WO-13787,2024-04-29 19:39:40.182423629,OP015,17,16,1,Scr,Surface Scratch,Scrap,
INSP-4080,WO-13788,2024-04-29 10:11:03.971105408,OP004,22,22,0,Pass,None,Pass,
INSP-4081,WO-13789,2024-04-29 18:25:09.815093351,OP013,25,22,3,Burr,Burr,Rework,
INSP-4082,WO-13790,2024-04-29 11:51:28.598755846,OP013,17,17,0,none,None,Pass,
INSP-4083,WO-13790,2024-04-29 12:14:28.598755846,OP013,17,17,0,none,None,Pass,
INSP-4084,WO-13791,2024-04-29 16:47:40.421279578,OP010,13,13,0,NONE,None,Pass,As music film move strong last.
INSP-4085,WO-13792,2024-04-29 20:07:51.677032691,OP012,13,13,0,,None,Pass,
INSP-4086,WO-13793,2024-04-29 19:33:21.365971622,OP012,6,6,0,None,None,Pass,Already argue skin.
INSP-4087,WO-13794,2024-04-29 11:07:56.104092433,OP011,18,18,0,No Defect,None,Pass,
INSP-4088,WO-13795,2024-04-29 09:59:34.617602459,OP018,24,23,1,DIMENSIONAL,Dimensional,Scrap,If deep president.
INSP-4089,WO-13796,2024-04-29 16:44:09.110086591,OP012,20,20,0,,None,Pass,
INSP-4090,WO-13797,2024-04-29 09:31:54.856085508,OP015,16,16,0,None,None,Pass,
INSP-4091,WO-13798,2024-04-30 16:51:11.414464072,OP019,19,19,0,NONE,None,Pass,
INSP-4092,WO-13798,2024-04-30 17:23:11.414464072,OP019,19,19,0,NONE,None,Pass,
INSP-4093,WO-13799,2024-04-30 10:30:35.903299278,OP010,13,12,1,Bend Angle,Bend Angle,Rework,
INSP-4094,WO-13800,2024-04-30 08:26:37.340337704,OP009,6,6,0,none,None,Pass,
INSP-4095,WO-13801,2024-04-30 19:00:46.101188915,OP019,24,22,2,Weld,Weld Defect,Scrap,
INSP-4096,WO-13802,2024-04-30 17:39:14.052498234,OP001,9,6,3,weld defect,Weld Defect,Scrap,
INSP-4097,WO-13803,2024-04-30 08:24:45.998862878,OP008,14,12,2,Sharp Burr,Burr,Scrap,
INSP-4098,WO-13804,2024-04-30 18:04:47.827042111,OP019,7,7,0,none,None,Pass,
INSP-4099,WO-13805,2024-04-30 17:33:43.230101141,OP002,11,8,3,Bur,Burr,Scrap,
INSP-4100,WO-13806,2024-04-30 19:16:35.088750596,OP012,22,22,0,PASS,None,Pass,
INSP-4101,WO-13807,2024-04-30 17:08:38.595316363,OP009,20,17,3,dimensional,Dimensional,Rework,
INSP-4102,WO-13808,2024-04-30 11:34:27.248364223,OP003,21,21,0,OK,None,Pass,
INSP-4103,WO-13809,2024-05-01 08:17:41.770240879,OP015,5,5,0,Pass,None,Pass,
INSP-4104,WO-13810,2024-05-01 17:23:30.262504666,OP016,9,9,0,OK,None,Pass,Learn question them chance often under already.
INSP-4105,WO-13811,2024-05-01 17:07:00.299472324,OP011,16,13,3,BURR,Burr,Scrap,Major affect trade peace.
INSP-4106,WO-13812,2024-05-01 08:52:40.644525454,OP019,6,6,0,Pass,None,Pass,
INSP-4107,WO-13813,2024-05-01 10:00:46.431056209,OP014,17,16,1,surface scratch,Surface Scratch,Scrap,
INSP-4108,WO-13814,2024-05-01 19:00:49.281335526,OP004,7,7,0,No Defect,None,Pass,
INSP-4109,WO-13815,2024-05-01 11:50:54.257429175,OP010,21,20,1,Bur,Burr,Scrap,Red candidate common anyone film.
INSP-4110,WO-13816,2024-05-02 18:12:07.244210177,OP015,5,5,0,NONE,None,Pass,
INSP-4111,WO-13817,2024-05-02 10:50:04.064529462,OP008,11,10,1,porosity,Porosity,Scrap,
INSP-4112,WO-13818,2024-05-02 09:07:16.189877054,OP016,13,12,1,bend angle,Bend Angle,Scrap,
INSP-4113,WO-13818,2024-05-02 09:38:16.189877054,OP016,13,10,3,bend angle,Bend Angle,Scrap,
INSP-4114,WO-13819,2024-05-02 20:16:39.259269315,OP003,19,19,0,PASS,None,Pass,
INSP-4115,WO-13820,2024-05-02 18:24:56.666512425,OP004,18,18,0,PASS,None,Pass,
INSP-4116,WO-13821,2024-05-02 19:26:27.357526336,OP002,19,18,1,dimensional,Dimensional,Rework,
INSP-4117,WO-13822,2024-05-02 09:25:43.820062983,OP005,7,6,1,Dimensional,Dimensional,Rework,
INSP-4118,WO-13823,2024-05-02 09:55:48.881665812,OP019,8,8,0,,None,Pass,
INSP-4119,WO-13824,2024-05-02 18:21:17.637544654,OP014,11,11,0,PASS,None,Pass,
INSP-4120,WO-13825,2024-05-02 11:42:55.669072333,OP017,20,20,0,,None,Pass,Lay color opportunity stand.
INSP-4121,WO-13825,2024-05-02 11:52:55.669072333,OP017,20,18,2,,None,Pass,Lay color opportunity stand.
INSP-4122,WO-13826,2024-05-02 17:42:53.259648497,OP007,13,13,0,No Defect,None,Pass,
INSP-4123,WO-13827,2024-05-02 17:52:15.886470066,OP007,20,12,8,Burr,Burr,Rework,
INSP-4124,WO-13828,2024-05-02 17:32:38.047250840,OP014,22,21,1,dimensional,Dimensional,Rework,
INSP-4125,WO-13829,2024-05-03 11:42:18.733161275,OP014,6,6,0,PASS,None,Pass,
INSP-4126,WO-13830,2024-05-03 21:01:41.243643842,OP001,12,12,0,No Defect,None,Pass,
INSP-4127,WO-13831,2024-05-03 08:10:58.262963592,OP015,25,22,3,sharp edge,Burr,Rework,
INSP-4128,WO-13832,2024-05-03 16:41:29.070249525,OP013,17,16,1,Gas Pocket,Porosity,Scrap,Box organization past as.
INSP-4129,WO-13833,2024-05-03 21:20:44.934186965,OP016,10,8,2,Out of Angle,Bend Angle,Rework,
INSP-4130,WO-13834,2024-05-03 19:08:18.966594983,OP017,18,17,1,Angle Error,Bend Angle,Scrap,
INSP-4131,WO-13835,2024-05-03 15:34:05.343724563,OP007,8,8,0,none,None,Pass,International specific word question food.
INSP-4132,WO-13836,2024-05-03 18:56:01.142447120,OP003,20,18,2,Weld Defect,Weld Defect,Rework,
INSP-4133,WO-13837,2024-05-03 11:28:37.665804407,OP011,25,25,0,OK,None,Pass,
INSP-4134,WO-13838,2024-05-03 19:30:12.928623546,OP009,17,4,13,Angle Error,Bend Angle,Use-As-Is,
INSP-4135,WO-13839,2024-05-03 11:53:20.340988541,OP010,8,8,0,NONE,None,Pass,National focus who degree animal community as.
INSP-4136,WO-13840,2024-05-03 19:45:33.939448729,OP011,19,19,0,NONE,None,Pass,Center indeed recent network just.
INSP-4137,WO-13841,2024-05-03 17:11:38.799873602,OP011,18,18,0,none,None,Pass,American beyond suggest partner sing administration main according.
INSP-4138,WO-13842,2024-05-04 18:30:45.974902989,OP007,18,17,1,dimensional,Dimensional,Rework,
INSP-4139,WO-13843,2024-05-04 18:46:00.336970487,OP016,25,23,2,Burr,Burr,Scrap,
INSP-4140,WO-13844,2024-05-04 13:11:27.121581188,OP017,21,21,0,No Defect,None,Pass,Unit religious order exist.
INSP-4141,WO-13845,2024-05-04 11:24:11.396550585,OP004,12,12,0,none,None,Pass,
INSP-4142,WO-13846,2024-05-04 16:46:04.970293705,OP013,16,14,2,SCRATCH,Surface Scratch,Rework,
INSP-4143,WO-13847,2024-05-04 18:22:52.963500281,OP014,25,24,1,Burr,Burr,Use-As-Is,
INSP-4144,WO-13848,2024-05-04 18:59:59.942049424,OP016,8,7,1,Scr,Surface Scratch,Rework,
INSP-4145,WO-13849,2024-05-04 17:00:19.708051410,OP010,10,10,0,,None,Pass,
INSP-4146,WO-13850,2024-05-04 07:59:48.244119854,OP019,16,16,0,No Defect,None,Pass,Realize deal policy mission include visit particular.
INSP-4147,WO-13851,2024-05-04 11:31:14.837593896,OP010,23,23,0,Pass,None,Pass,
INSP-4148,WO-13852,2024-05-04 09:42:35.871912306,OP003,25,23,2,Poros.,Porosity,Scrap,
INSP-4149,WO-13853,2024-05-06 18:08:04.038469575,OP009,12,11,1,Weld Reject,Weld Defect,Rework,Other response partner.
INSP-4150,WO-13854,2024-05-06 10:37:21.992207853,OP005,5,4,1,Dim,Dimensional,Rework,
INSP-4151,WO-13855,2024-05-06 10:05:58.165410907,OP004,9,9,0,NONE,None,Pass,
INSP-4152,WO-13856,2024-05-06 08:39:42.816977449,OP005,19,18,1,Void,Porosity,Scrap,
INSP-4153,WO-13857,2024-05-06 09:46:17.454750459,OP008,11,11,0,NONE,None,Pass,
INSP-4154,WO-13858,2024-05-06 15:53:24.464564707,OP006,6,5,1,Poros.,Porosity,Rework,Physical site girl above.
INSP-4155,WO-13859,2024-05-06 21:41:53.400396250,OP015,25,23,2,Dim,Dimensional,Rework,
INSP-4156,WO-13860,2024-05-06 11:05:56.443318701,OP012,8,7,1,scrach,Surface Scratch,Scrap,
INSP-4157,WO-13861,2024-05-06 10:37:15.575983188,OP003,9,9,0,None,None,Pass,
INSP-4158,WO-13862,2024-05-06 20:09:03.309986708,OP003,14,14,0,PASS,None,Pass,
INSP-4159,WO-13863,2024-05-07 16:45:53.584893177,OP012,19,19,0,NONE,None,Pass,Court worry with peace television.
INSP-4160,WO-13864,2024-05-07 08:01:00.096919901,OP003,8,8,0,none,None,Pass,
INSP-4161,WO-13865,2024-05-07 07:54:25.844948112,OP017,14,14,0,PASS,None,Pass,
INSP-4162,WO-13865,2024-05-07 08:10:25.844948112,OP017,14,14,0,PASS,None,Pass,
INSP-4163,WO-13866,2024-05-07 18:44:45.543726158,OP004,25,25,0,PASS,None,Pass,
INSP-4164,WO-13867,2024-05-07 08:03:14.576302128,OP014,17,16,1,Void,Porosity,Rework,Medical less phone decade apply both chance.
INSP-4165,WO-13868,2024-05-07 17:26:29.117109650,OP013,17,16,1,Bend Angle,Bend Angle,Scrap,
INSP-4166,WO-13869,2024-05-07 19:48:28.252162904,OP018,11,11,0,Pass,None,Pass,Marriage civil two approach hair decide edge.
INSP-4167,WO-13870,2024-05-07 18:46:49.572189104,OP018,13,13,0,PASS,None,Pass,
INSP-4168,WO-13871,2024-05-07 18:16:29.569281815,OP002,11,11,0,None,None,Pass,
INSP-4169,WO-13872,2024-05-07 17:55:38.477928163,OP019,12,12,0,PASS,None,Pass,
INSP-4170,WO-13873,2024-05-07 15:43:36.468120460,OP008,8,7,1,Bend Angle,Bend Angle,Scrap,Source serve analysis science understand compare size machine.
INSP-4171,WO-13874,2024-05-07 18:30:27.221707138,OP015,13,13,0,Pass,None,Pass,
INSP-4172,WO-13875,2024-05-07 20:44:57.419142100,OP011,5,5,0,NONE,None,Pass,
INSP-4173,WO-13876,2024-05-08 08:26:50.679709984,OP002,16,16,0,OK,None,Pass,
INSP-4174,WO-13877,2024-05-08 17:21:38.908232956,OP003,11,10,1,Dim,Dimensional,Scrap,
INSP-4175,WO-13878,2024-05-08 16:03:53.722750628,OP019,9,8,1,porosity,Porosity,Rework,
INSP-4176,WO-13879,2024-05-08 19:01:52.568005469,OP004,19,19,0,NONE,None,Pass,Audience dog know often.
INSP-4177,WO-13880,2024-05-08 10:30:53.716207803,OP012,25,24,1,porosity,Porosity,Rework,
INSP-4178,WO-13881,2024-05-08 08:47:27.700472549,OP015,6,6,0,none,None,Pass,Cup quality for single for better.
INSP-4179,WO-13882,2024-05-09 10:19:51.940773377,OP001,6,5,1,Weld Reject,Weld Defect,Scrap,Thank heart determine likely machine three.
INSP-4180,WO-13883,2024-05-09 18:08:39.654402438,OP014,23,20,3,Surface Scratch,Surface Scratch,Rework,
INSP-4181,WO-13884,2024-05-09 19:17:59.136816718,OP014,21,18,3,Dimensional,Dimensional,Scrap,Democratic participant concern health.
INSP-4182,WO-13885,2024-05-09 15:25:07.074235392,OP015,19,15,4,Poros.,Porosity,Use-As-Is,
INSP-4183,WO-13886,2024-05-09 19:54:38.922620139,OP014,12,11,1,BEND,Bend Angle,Scrap,
INSP-4184,WO-13887,2024-05-09 11:39:07.932843659,OP003,11,10,1,Dimentional,Dimensional,Rework,Rest place wish dark camera realize arrive.
INSP-4185,WO-13888,2024-05-09 18:00:32.964369027,OP020,21,19,2,surface scratch,Surface Scratch,Scrap,
INSP-4186,WO-13888,2024-05-09 18:36:32.964369027,OP020,21,19,2,surface scratch,Surface Scratch,Scrap,
INSP-4187,WO-13889,2024-05-09 11:34:21.160460739,OP007,8,8,0,none,None,Pass,
INSP-4188,WO-13890,2024-05-09 15:56:00.549066381,OP020,11,10,1,scrach,Surface Scratch,Use-As-Is,
INSP-4189,WO-13891,2024-05-09 10:46:53.204565909,OP013,24,23,1,dim.,Dimensional,Use-As-Is,
INSP-4190,WO-13892,2024-05-09 08:48:40.991703822,OP005,19,17,2,Scratch,Surface Scratch,Scrap,
INSP-4191,WO-13893,2024-05-09 20:13:12.153696099,OP003,7,7,0,none,None,Pass,
INSP-4192,WO-13894,2024-05-10 10:52:09.519737074,OP013,10,10,0,OK,None,Pass,
INSP-4193,WO-13895,2024-05-10 08:57:33.748267990,OP011,21,20,1,DIMENSIONAL,Dimensional,Scrap,
INSP-4194,WO-13896,2024-05-10 10:32:27.632844990,OP001,19,19,0,OK,None,Pass,Book letter industry set.
INSP-4195,WO-13897,2024-05-10 08:13:39.395811679,OP011,15,13,2,Scratch,Surface Scratch,Use-As-Is,
INSP-4196,WO-13898,2024-05-10 21:07:04.092156727,OP001,15,15,0,PASS,None,Pass,
INSP-4197,WO-13899,2024-05-10 10:28:06.550364853,OP018,23,20,3,Bur,Burr,Scrap,Though page smile point particularly.
INSP-4198,WO-13900,2024-05-10 09:16:06.994385527,OP003,24,23,1,Poros.,Porosity,Scrap,
INSP-4199,WO-13901,2024-05-10 10:18:36.725632829,OP013,17,17,0,,None,Pass,
INSP-4200,WO-13902,2024-05-10 11:01:41.696839733,OP016,23,21,2,dim.,Dimensional,Rework,
INSP-4201,WO-13903,2024-05-11 10:04:14.192320797,OP003,22,22,0,OK,None,Pass,
INSP-4202,WO-13904,2024-05-11 12:05:14.697531020,OP004,13,12,1,dimensional,Dimensional,Use-As-Is,
INSP-4203,WO-13905,2024-05-11 08:53:15.139910863,OP006,10,9,1,scrach,Surface Scratch,Rework,Official need discover in.
INSP-4204,WO-13905,2024-05-11 09:15:15.139910863,OP006,10,10,0,scrach,Surface Scratch,Rework,Official need discover in.
INSP-4205,WO-13906,2024-05-11 16:17:16.518571216,OP011,10,10,0,NONE,None,Pass,Majority yet option student evidence role save.
INSP-4206,WO-13906,2024-05-11 17:02:16.518571216,OP011,10,10,0,NONE,None,Pass,Majority yet option student evidence role save.
INSP-4207,WO-13907,2024-05-11 08:09:12.758820914,OP012,16,16,0,OK,None,Pass,
INSP-4208,WO-13908,2024-05-11 17:43:33.251210316,OP020,5,5,0,none,None,Pass,
INSP-4209,WO-13909,2024-05-11 17:04:59.968910729,OP013,24,24,0,,None,Pass,Easy its develop until watch.
INSP-4210,WO-13910,2024-05-11 09:32:33.790026482,OP012,11,11,0,none,None,Pass,
INSP-4211,WO-13911,2024-05-11 18:46:46.527049663,OP002,5,5,0,No Defect,None,Pass,
INSP-4212,WO-13912,2024-05-11 09:35:56.759584991,OP011,16,16,0,OK,None,Pass,
INSP-4213,WO-13913,2024-05-11 17:41:26.943657525,OP012,11,6,5,scrach,Surface Scratch,Use-As-Is,Together individual analysis yard safe mean international.
INSP-4214,WO-13914,2024-05-11 18:00:25.922253023,OP001,7,4,3,dimensional,Dimensional,Scrap,Look something start laugh drive next.
INSP-4215,WO-13915,2024-05-11 18:15:16.034363513,OP008,22,22,0,none,None,Pass,
INSP-4216,WO-13915,2024-05-11 18:59:16.034363513,OP008,22,22,0,none,None,Pass,
INSP-4217,WO-13916,2024-05-11 09:17:55.512857284,OP001,19,18,1,Porosity,Porosity,Scrap,
INSP-4218,WO-13917,2024-05-13 19:13:00.893453886,OP016,10,10,0,none,None,Pass,Really image design.
INSP-4219,WO-13918,2024-05-13 16:12:17.272166526,OP018,17,16,1,Scratch,Surface Scratch,Rework,
INSP-4220,WO-13919,2024-05-13 16:42:20.192541974,OP001,18,16,2,Out of Angle,Bend Angle,Scrap,
INSP-4221,WO-13920,2024-05-13 17:04:55.546728591,OP004,24,20,4,Dim,Dimensional,Rework,
INSP-4222,WO-13921,2024-05-13 20:50:54.666575401,OP003,8,8,0,,None,Pass,
INSP-4223,WO-13922,2024-05-13 09:20:29.167127722,OP001,25,23,2,Gas Pocket,Porosity,Rework,
INSP-4224,WO-13923,2024-05-13 16:12:53.330525738,OP010,22,21,1,DIMENSIONAL,Dimensional,Scrap,
INSP-4225,WO-13924,2024-05-13 08:11:46.911410128,OP020,24,21,3,Dimensional,Dimensional,Rework,
INSP-4226,WO-13925,2024-05-13 08:20:00.639209346,OP016,22,22,0,PASS,None,Pass,
INSP-4227,WO-13926,2024-05-14 10:44:08.340347033,OP009,20,19,1,Dim,Dimensional,Scrap,
INSP-4228,WO-13927,2024-05-14 09:13:09.670741309,OP017,21,20,1,surface scratch,Surface Scratch,Scrap,
INSP-4229,WO-13928,2024-05-14 09:52:08.446851110,OP010,17,16,1,DIMENSIONAL,Dimensional,Use-As-Is,
INSP-4230,WO-13929,2024-05-14 12:02:25.668839651,OP019,24,24,0,None,None,Pass,
INSP-4231,WO-13930,2024-05-14 11:13:45.840048670,OP005,11,10,1,SCRATCH,Surface Scratch,Rework,
INSP-4232,WO-13931,2024-05-14 11:00:09.044290894,OP019,9,9,0,OK,None,Pass,Fast positive before look fight reflect.
INSP-4233,WO-13931,2024-05-14 11:24:09.044290894,OP019,9,9,0,OK,None,Pass,Fast positive before look fight reflect.
INSP-4234,WO-13932,2024-05-14 10:22:01.692518638,OP006,13,13,0,,None,Pass,
INSP-4235,WO-13933,2024-05-14 18:07:20.720059717,OP012,12,12,0,OK,None,Pass,
INSP-4236,WO-13934,2024-05-14 10:45:06.619961808,OP020,25,24,1,Sharp Burr,Burr,Scrap,
INSP-4237,WO-13935,2024-05-14 07:26:50.088016542,OP011,23,22,1,DIMENSIONAL,Dimensional,Rework,Section agency lawyer sign them if smile.
INSP-4238,WO-13936,2024-05-15 11:28:04.702462359,OP006,12,12,0,,None,Pass,
INSP-4239,WO-13936,2024-05-15 12:01:04.702462359,OP006,12,12,0,,None,Pass,
INSP-4240,WO-13937,2024-05-15 17:51:37.792812152,OP001,23,23,0,None,None,Pass,
INSP-4241,WO-13938,2024-05-15 08:34:59.154288755,OP008,17,17,0,No Defect,None,Pass,
INSP-4242,WO-13939,2024-05-15 20:49:57.848958214,OP010,20,20,0,none,None,Pass,Phone region ability physical his real.
INSP-4243,WO-13940,2024-05-15 20:02:21.751355214,OP011,23,22,1,weld def.,Weld Defect,Scrap,
INSP-4244,WO-13941,2024-05-15 12:01:15.455948819,OP012,12,9,3,Scratch,Surface Scratch,Rework,Allow international especially watch my some skin.
INSP-4245,WO-13942,2024-05-15 10:08:26.674568505,OP010,8,8,0,PASS,None,Pass,
INSP-4246,WO-13943,2024-05-16 09:50:36.045360652,OP007,14,14,0,none,None,Pass,
INSP-4247,WO-13943,2024-05-16 09:54:36.045360652,OP007,14,14,0,none,None,Pass,
INSP-4248,WO-13944,2024-05-16 18:27:45.710311984,OP015,25,25,0,,None,Pass,Per friend usually method.
INSP-4249,WO-13945,2024-05-16 16:56:10.579159542,OP017,25,25,0,PASS,None,Pass,
INSP-4250,WO-13946,2024-05-16 09:16:08.883224951,OP010,22,21,1,WELD,Weld Defect,Rework,Thousand book half people half compare.
INSP-4251,WO-13947,2024-05-16 10:43:38.794242191,OP002,15,15,0,,None,Pass,
INSP-4252,WO-13948,2024-05-16 20:21:26.646568243,OP007,25,22,3,burr,Burr,Use-As-Is,
INSP-4253,WO-13949,2024-05-17 08:55:11.440468506,OP007,5,5,0,none,None,Pass,
INSP-4254,WO-13950,2024-05-17 17:37:07.183158075,OP008,12,12,0,Pass,None,Pass,
INSP-4255,WO-13951,2024-05-17 10:24:57.248537521,OP008,23,21,2,Surface Scratch,Surface Scratch,Use-As-Is,
INSP-4256,WO-13952,2024-05-17 12:08:19.767221236,OP006,22,18,4,DIMENSIONAL,Dimensional,Scrap,Relate night similar catch friend much power.
INSP-4257,WO-13953,2024-05-17 09:31:08.548263922,OP009,18,18,0,None,None,Pass,
INSP-4258,WO-13954,2024-05-17 15:53:32.214213134,OP006,24,24,0,None,None,Pass,
INSP-4259,WO-13955,2024-05-17 15:28:36.491192550,OP008,18,15,3,Gas Pocket,Porosity,Scrap,That reflect send set fly today me institution.
INSP-4260,WO-13955,2024-05-17 15:35:36.491192550,OP008,18,15,3,Gas Pocket,Porosity,Scrap,That reflect send set fly today me institution.
INSP-4261,WO-13956,2024-05-17 17:45:16.006985299,OP019,11,9,2,SCRATCH,Surface Scratch,Rework,
INSP-4262,WO-13957,2024-05-17 18:28:51.610542302,OP010,23,22,1,bend angle,Bend Angle,Scrap,As generation main.
INSP-4263,WO-13958,2024-05-17 17:21:11.564828869,OP003,22,22,0,none,None,Pass,
INSP-4264,WO-13959,2024-05-17 20:18:25.115801815,OP017,8,8,0,NONE,None,Pass,
INSP-4265,WO-13960,2024-05-17 19:35:50.712676452,OP001,18,17,1,burr,Burr,Rework,
INSP-4266,WO-13961,2024-05-17 16:29:33.639598279,OP003,22,21,1,dim.,Dimensional,Rework,
INSP-4267,WO-13962,2024-05-17 09:36:14.840662366,OP012,5,5,0,PASS,None,Pass,
INSP-4268,WO-13963,2024-05-20 10:33:55.776320415,OP006,13,13,0,none,None,Pass,
INSP-4269,WO-13964,2024-05-20 16:25:42.680764841,OP004,8,8,0,,None,Pass,Stop like mother stay tonight later happy.
INSP-4270,WO-13965,2024-05-20 11:49:36.253382939,OP014,11,9,2,DIMENSIONAL,Dimensional,Scrap,Could this beautiful hospital.
INSP-4271,WO-13966,2024-05-20 09:38:42.863230558,OP011,14,14,0,None,None,Pass,
INSP-4272,WO-13966,2024-05-20 10:18:42.863230558,OP011,14,14,0,None,None,Pass,
INSP-4273,WO-13967,2024-05-20 17:31:03.679290382,OP014,5,5,0,PASS,None,Pass,
INSP-4274,WO-13967,2024-05-20 17:45:03.679290382,OP014,5,5,0,PASS,None,Pass,
INSP-4275,WO-13968,2024-05-20 11:29:02.232306171,OP017,13,13,0,None,None,Pass,
INSP-4276,WO-13969,2024-05-20 16:36:14.085414757,OP014,25,23,2,Scr,Surface Scratch,Scrap,Eye what body every.
INSP-4277,WO-13970,2024-05-20 20:23:23.139831407,OP018,17,12,5,Weld Defect,Weld Defect,Rework,Many themselves minute physical.
INSP-4278,WO-13971,2024-05-20 11:53:55.742059293,OP004,11,11,0,,None,Pass,
INSP-4279,WO-13972,2024-05-20 12:20:03.543345285,OP018,7,6,1,sharp edge,Burr,Scrap,
INSP-4280,WO-13973,2024-05-20 11:20:21.611811021,OP012,21,20,1,Scr,Surface Scratch,Scrap,
INSP-4281,WO-13974,2024-05-20 17:25:04.207769421,OP006,5,5,0,,None,Pass,
INSP-4282,WO-13975,2024-05-20 11:45:17.791563634,OP006,6,5,1,Weld Reject,Weld Defect,Scrap,
INSP-4283,WO-13976,2024-05-20 20:59:46.961725427,OP005,18,15,3,Dimentional,Dimensional,Scrap,Indicate radio use listen information.
INSP-4284,WO-13977,2024-05-21 09:20:15.393451579,OP001,13,12,1,scrach,Surface Scratch,Scrap,
INSP-4285,WO-13978,2024-05-21 21:16:07.259820146,OP020,18,18,0,Pass,None,Pass,Factor as the.
INSP-4286,WO-13979,2024-05-21 13:00:46.468203974,OP007,17,17,0,,None,Pass,
INSP-4287,WO-13979,2024-05-21 13:26:46.468203974,OP007,17,17,0,,None,Pass,
INSP-4288,WO-13980,2024-05-21 11:49:49.873063888,OP017,8,7,1,Dimentional,Dimensional,Scrap,
INSP-4289,WO-13981,2024-05-21 17:31:09.545922863,OP004,6,6,0,NONE,None,Pass,
INSP-4290,WO-13982,2024-05-21 07:47:16.027794239,OP012,10,10,0,,None,Pass,Strong mind from official pretty.
INSP-4291,WO-13983,2024-05-21 19:26:03.278880998,OP002,7,7,0,PASS,None,Pass,Main program morning nature leader note.
INSP-4292,WO-13984,2024-05-21 07:27:44.433140323,OP012,25,22,3,Weld,Weld Defect,Scrap,
INSP-4293,WO-13985,2024-05-21 10:34:44.445667938,OP001,10,9,1,Dimentional,Dimensional,Scrap,
INSP-4294,WO-13986,2024-05-21 10:50:52.708016588,OP006,10,10,0,,None,Pass,Commercial employee machine wife show.
INSP-4295,WO-13987,2024-05-21 08:04:29.922766419,OP005,22,20,2,Dim,Dimensional,Rework,Chance expect what.
INSP-4296,WO-13988,2024-05-21 10:55:52.645110332,OP001,7,7,0,None,None,Pass,
INSP-4297,WO-13989,2024-05-22 17:46:57.949389630,OP002,13,11,2,Scr,Surface Scratch,Rework,
INSP-4298,WO-13990,2024-05-22 17:44:22.061595883,OP015,12,12,0,No Defect,None,Pass,
INSP-4299,WO-13991,2024-05-22 17:12:39.673120346,OP007,9,9,0,None,None,Pass,Under Republican expect win stuff realize project child.
INSP-4300,WO-13992,2024-05-22 10:37:03.660975397,OP002,18,16,2,Weld Defect,Weld Defect,Scrap,Bring year off kid hard.
INSP-4301,WO-13993,2024-05-22 08:48:29.693426224,OP008,7,7,0,None,None,Pass,
INSP-4302,WO-13994,2024-05-22 08:58:03.271060608,OP019,17,17,0,,None,Pass,
INSP-4303,WO-13995,2024-05-22 11:41:44.436335841,OP020,10,10,0,PASS,None,Pass,
INSP-4304,WO-13996,2024-05-22 20:00:34.845516957,OP011,19,18,1,DIMENSIONAL,Dimensional,Rework,
INSP-4305,WO-13997,2024-05-22 07:52:07.676659584,OP002,18,18,0,none,None,Pass,
INSP-4306,WO-13998,2024-05-22 17:10:12.314601284,OP004,20,19,1,BEND,Bend Angle,Scrap,
INSP-4307,WO-13999,2024-05-22 19:26:02.265405735,OP017,16,12,4,Weld Reject,Weld Defect,Rework,
INSP-4308,WO-14000,2024-05-22 18:15:56.390690245,OP014,21,20,1,Surface Scratch,Surface Scratch,Rework,
INSP-4309,WO-14001,2024-05-22 16:02:18.853586780,OP010,22,20,2,surface scr,Surface Scratch,Scrap,
INSP-4310,WO-14001,2024-05-22 16:39:18.853586780,OP010,22,20,2,surface scr,Surface Scratch,Scrap,
INSP-4311,WO-14002,2024-05-22 16:22:22.941216285,OP013,17,15,2,angle err,Bend Angle,Scrap,
INSP-4312,WO-14003,2024-05-23 19:49:35.993822559,OP005,8,8,0,None,None,Pass,None alone first gas health.
INSP-4313,WO-14004,2024-05-23 17:43:56.206623439,OP018,21,19,2,Gas Pocket,Porosity,Scrap,
