work_order_id,part_number_raw,part_number_clean,customer,quantity_ordered,machine_id,operator_id_raw,operator_id_clean,shift_code,lot_id_raw,lot_id_clean,order_date,scheduled_start,actual_start,complexity,material_type,requires_welding,std_labor_hrs
WO-14921,P-1026,P-1026,Customer D,431,M06,OP008,OP008,Shift B,1473,LOT-1473,2024-09-26,2024-09-26 14:24:00,2024-09-26 15:51:00,High,14ga Steel,False,4.66
WO-14922,P-1003,P-1003,Customer D,449,M04,OP002,OP002,Shift A,LOT1523,LOT-1523,2024-09-26,2024-09-26 04:55:00,2024-09-26 06:21:00,Medium,"1/4"" Plate",False,4.63
WO-14923,PART-1021,P-1021,Customer C,58,M03,OP004,OP004,Shift A,LOT1093,LOT-1093,2024-09-26,2024-09-26 06:47:00,2024-09-26 06:52:00,High,14ga Steel,False,4.75
WO-14924,P-1008,P-1008,Customer G,313,M05,OP015,OP015,,1117,LOT-1117,2024-09-26,2024-09-26 06:58:00,2024-09-26 07:32:00,Low,"3/8"" Plate",False,1.97
WO-14925,P-1003,P-1003,Customer D,263,M04,OP005,OP005,Shift A,LOT1334,LOT-1334,2024-09-26,2024-09-26 06:01:00,2024-09-26 06:51:00,Medium,"1/4"" Plate",False,4.63
WO-14926,P-1003,P-1003,Customer D,334,M04,OP018,OP018,Shift A,LOT-1478,LOT-1478,2024-09-26,2024-09-26 05:54:00,2024-09-26 06:29:00,Medium,"1/4"" Plate",False,4.63
WO-14927,P-1029,P-1029,Customer B,469,M04,OP003,OP003,Shift B,LOT-1445,LOT-1445,2024-09-26,2024-09-26 14:14:00,2024-09-26 14:19:00,Low,"1/4"" Plate",True,3.64
WO-14928,P-1022,P-1022,Customer G,10,M03,OP002,OP002,Shift A,LOT-1447,LOT-1447,2024-09-26,2024-09-26 06:19:00,2024-09-26 07:30:00,Medium,Stainless 304,False,1.03
WO-14929,P-1001,P-1001,Customer A,271,M07,OP019,OP019,Shift A,,LOT-1146,2024-09-26,2024-09-26 05:24:00,2024-09-26 06:44:00,Medium,16ga Steel,True,1.02
WO-14930,P1019,P-1019,Customer E,161,M06,OP002,OP002,Shift A,LOT1116,LOT-1116,2024-09-27,2024-09-27 06:53:00,2024-09-27 07:34:00,Medium,16ga Steel,True,0.85
WO-14931,P-1026,P-1026,Customer D,56,M06,OP013,OP013,Shift A,LOT-1273,LOT-1273,2024-09-27,2024-09-27 05:55:00,2024-09-27 06:48:00,High,14ga Steel,False,4.66
WO-14932,P1033,P-1033,Customer F,111,M04,Gabrielle Davis,OP009,Shift A,LOT-1224,LOT-1224,2024-09-27,2024-09-27 06:38:00,2024-09-27 07:05:00,Medium,Stainless 304,True,4.52
WO-14933,P1001,P-1001,Customer A,215,M07,OP011,OP011,Shift B,,LOT-1251,2024-09-27,2024-09-27 13:50:00,2024-09-27 14:24:00,Medium,16ga Steel,True,1.02
WO-14934,P1026,P-1026,Customer D,260,M06,OP014,OP014,Shift B,,LOT-1052,2024-09-27,2024-09-27 14:20:00,2024-09-27 14:59:00,High,14ga Steel,False,4.66
WO-14935,P-1033,P-1033,Customer F,469,M06,OP019,OP019,Shift A,1263,LOT-1263,2024-09-27,2024-09-27 06:08:00,2024-09-27 06:49:00,Medium,Stainless 304,True,4.52
WO-14936,p-1023,P-1023,Customer F,409,M02,OP006,OP006,Shift B,LOT-1415,LOT-1415,2024-09-27,2024-09-27 13:40:00,2024-09-27 14:05:00,Medium,12ga Steel,True,2.76
WO-14937,P1009,P-1009,Customer A,160,M05,OP020,OP020,Shift A,,LOT-1518,2024-09-30,2024-09-30 06:36:00,2024-09-30 07:37:00,Medium,12ga Steel,False,4.93
WO-14938,P 1010,P-1010,Customer A,279,M03,Daniel Wagner,OP004,Shift A,LOT-1303,LOT-1303,2024-09-30,2024-09-30 06:56:00,2024-09-30 07:27:00,Low,Stainless 304,True,4.08
WO-14939,P-1028,P-1028,Customer B,491,M06,OP004,OP004,Shift A,LOT-1392,LOT-1392,2024-09-30,2024-09-30 05:30:00,2024-09-30 06:53:00,Low,16ga Steel,False,3.53
WO-14940,P-1003,P-1003,Customer D,433,M04,Jamie Arnold,OP012,Shift B,1269,LOT-1269,2024-09-30,2024-09-30 15:24:00,2024-09-30 15:44:00,Medium,"1/4"" Plate",False,4.63
WO-14941,P1026,P-1026,Customer D,171,M06,OP011,OP011,Shift B,LOT-1358,LOT-1358,2024-09-30,2024-09-30 14:13:00,2024-09-30 15:06:00,High,14ga Steel,False,4.66
WO-14942,P-1029,P-1029,Customer B,29,M04,OP015,OP015,Shift A,,LOT-1238,2024-09-30,2024-09-30 06:50:00,2024-09-30 06:52:00,Low,"1/4"" Plate",True,3.64
WO-14943,P-1006,P-1006,Customer B,226,M02,OP015,OP015,Shift A,LOT-1274,LOT-1274,2024-09-30,2024-09-30 05:33:00,2024-09-30 06:48:00,Medium,"1/4"" Plate",False,2.57
WO-14944,P-1011,P-1011,Customer B,24,M05,OP006,OP006,Shift B,,LOT-1225,2024-09-30,2024-09-30 14:56:00,2024-09-30 15:26:00,High,Aluminum 5052,True,1.39
WO-14945,P-1012,P-1012,Customer D,274,M04,OP016,OP016,Shift B,LOT-1173,LOT-1173,2024-09-30,2024-09-30 14:30:00,2024-09-30 15:34:00,Medium,"3/8"" Plate",False,1.39
WO-14946,P1027,P-1027,Customer F,457,M07,OP002,OP002,Shift A,LOT-1291,LOT-1291,2024-09-30,2024-09-30 05:07:00,2024-09-30 06:10:00,Medium,Stainless 304,False,3.84
WO-14947,P1034,P-1034,Customer E,122,M02,OP007,OP007,Shift B,LOT-1425,LOT-1425,2024-09-30,2024-09-30 12:55:00,2024-09-30 14:04:00,Medium,12ga Steel,False,2.39
WO-14948,P1013,P-1013,Customer D,436,M05,Carla Gray,OP020,Shift A,LOT-1431,LOT-1431,2024-09-30,2024-09-30 05:58:00,2024-09-30 07:22:00,Low,Stainless 304,True,2.94
WO-14949,P-1001,P-1001,Customer A,290,M06,OP013,OP013,Shift A,LOT-1363,LOT-1363,2024-10-01,2024-10-01 05:27:00,2024-10-01 06:53:00,Medium,16ga Steel,True,1.02
WO-14950,P1002,P-1002,Customer E,13,M01,OP016,OP016,Shift B,LOT1221,LOT-1221,2024-10-01,2024-10-01 15:23:00,2024-10-01 15:47:00,Medium,Aluminum 5052,False,4.78
WO-14951,P-1025,P-1025,Customer C,461,M06,OP020,OP020,Shift A,LOT-1453,LOT-1453,2024-10-01,2024-10-01 05:40:00,2024-10-01 06:49:00,Medium,Stainless 304,False,4.83
WO-14952,P-1012,P-1012,Customer D,109,M04,OP006,OP006,Shift B,LOT-1167,LOT-1167,2024-10-01,2024-10-01 14:09:00,2024-10-01 15:05:00,Medium,"3/8"" Plate",False,1.39
WO-14953,PART-1030,P-1030,Customer G,302,M01,OP018,OP018,Shift A,1522,LOT-1522,2024-10-01,2024-10-01 06:19:00,2024-10-01 07:45:00,Medium,12ga Steel,True,2.15
WO-14954,P1011,P-1011,Customer B,59,M06,OP016,OP016,Shift B,LOT-1153,LOT-1153,2024-10-01,2024-10-01 14:09:00,2024-10-01 14:42:00,High,Aluminum 5052,True,1.39
WO-14955,p-1020,P-1020,Customer A,421,M06,OP018,OP018,Shift A,LOT-1393,LOT-1393,2024-10-01,2024-10-01 06:19:00,2024-10-01 07:02:00,Low,Aluminum 5052,False,3.38
WO-14956,P1021,P-1021,Customer C,418,M03,OP015,OP015,Shift A,LOT1184,LOT-1184,2024-10-01,2024-10-01 05:26:00,2024-10-01 06:34:00,High,14ga Steel,False,4.75
WO-14957,P-1034,P-1034,Customer E,125,M02,OP012,OP012,Shift B,LOT-1474,LOT-1474,2024-10-01,2024-10-01 15:41:00,2024-10-01 15:55:00,Medium,12ga Steel,False,2.39
WO-14958,PART-1012,P-1012,Customer D,21,M04,OP001,OP001,Shift B,LOT-1262,LOT-1262,2024-10-01,2024-10-01 13:44:00,2024-10-01 14:19:00,Medium,"3/8"" Plate",False,1.39
WO-14959,P1034,P-1034,Customer E,485,M02,OP007,OP007,,L-1135,LOT-1135,2024-10-01,2024-10-01 13:55:00,2024-10-01 14:34:00,Medium,12ga Steel,False,2.39
WO-14960,P-1001,P-1001,Customer A,235,M07,OP011,OP011,Shift B,LOT-1475,LOT-1475,2024-10-01,2024-10-01 14:27:00,2024-10-01 14:50:00,Medium,16ga Steel,True,1.02
WO-14961,P-1013,P-1013,Customer D,407,M02,OP006,OP006,Shift B,,LOT-1443,2024-10-01,2024-10-01 13:25:00,2024-10-01 14:15:00,Low,Stainless 304,True,2.94
WO-14962,PART-1032,P-1032,Customer F,31,M06,OP007,OP007,Shift B,LOT-1330,LOT-1330,2024-10-01,2024-10-01 13:31:00,2024-10-01 14:47:00,Medium,Aluminum 5052,False,2.02
WO-14963,p-1020,P-1020,Customer A,350,M06,OP016,OP016,Shift B,LOT1221,LOT-1221,2024-10-01,2024-10-01 14:29:00,2024-10-01 15:29:00,Low,Aluminum 5052,False,3.38
WO-14964,P-1000,P-1000,Customer B,44,M03,OP020,OP020,Shift A,LOT-1525,LOT-1525,2024-10-02,2024-10-02 06:09:00,2024-10-02 07:25:00,Low,Stainless 304,True,2.03
WO-14965,P 1023,P-1023,Customer F,173,M02,OP004,OP004,Shift A,LOT-1375,LOT-1375,2024-10-02,2024-10-02 06:56:00,2024-10-02 07:46:00,Medium,12ga Steel,True,2.76
WO-14966,P-1008,P-1008,Customer G,187,M05,OP002,OP002,Shift A,LOT-1430,LOT-1430,2024-10-02,2024-10-02 04:54:00,2024-10-02 06:09:00,Low,"3/8"" Plate",False,1.97
WO-14967,P-1021,P-1021,Customer C,186,M03,Allison Hill,OP001,Shift B,,LOT-1080,2024-10-02,2024-10-02 14:31:00,2024-10-02 15:19:00,High,14ga Steel,False,4.75
WO-14968,P-1015,P-1015,Customer D,420,M07,OP015,OP015,Shift A,LOT-1460,LOT-1460,2024-10-02,2024-10-02 07:00:00,2024-10-02 07:23:00,Medium,"3/8"" Plate",False,3.73
WO-14969,P1001,P-1001,Customer A,174,M07,OP004,OP004,Shift A,LOT-1290,LOT-1290,2024-10-02,2024-10-02 06:33:00,2024-10-02 06:36:00,Medium,16ga Steel,True,1.02
WO-14970,P-1007,P-1007,Customer B,436,M02,OP018,OP018,Shift A,,LOT-1321,2024-10-02,2024-10-02 06:36:00,2024-10-02 07:11:00,Medium,16ga Steel,True,0.78
WO-14971,P-1033,P-1033,Customer F,323,M04,OP005,OP005,Shift A,1479,LOT-1479,2024-10-02,2024-10-02 06:38:00,2024-10-02 07:26:00,Medium,Stainless 304,True,4.52
WO-14972,P-1024,P-1024,Customer E,224,M01,OP007,OP007,Shift B,LOT-1177,LOT-1177,2024-10-02,2024-10-02 14:21:00,2024-10-02 15:32:00,Low,16ga Steel,False,3.13
WO-14973,p-1032,P-1032,Customer F,281,M06,OP018,OP018,Shift A,LOT1300,LOT-1300,2024-10-02,2024-10-02 06:31:00,2024-10-02 07:27:00,Medium,Aluminum 5052,False,2.02
WO-14974,P-1023,P-1023,Customer F,133,M02,OP008,OP008,Shift B,LOT-1474,LOT-1474,2024-10-02,2024-10-02 14:00:00,2024-10-02 15:08:00,Medium,12ga Steel,True,2.76
WO-14975,P-1008,P-1008,Customer G,65,M05,OP003,OP003,,,LOT-1316,2024-10-02,2024-10-02 14:57:00,2024-10-02 15:56:00,Low,"3/8"" Plate",False,1.97
WO-14976,P-1030,P-1030,Customer G,163,M01,OP007,OP007,Shift B,L-1135,LOT-1135,2024-10-02,2024-10-02 14:50:00,2024-10-02 15:42:00,Medium,12ga Steel,True,2.15
WO-14977,P-1012,P-1012,Customer D,234,M04,OP003,OP003,Shift B,LOT-1270,LOT-1270,2024-10-02,2024-10-02 13:42:00,2024-10-02 14:04:00,Medium,"3/8"" Plate",False,1.39
WO-14978,P1031,P-1031,Customer B,410,M05,OP016,OP016,Shift B,LOT-1252,LOT-1252,2024-10-02,2024-10-02 15:06:00,2024-10-02 15:28:00,Medium,"1/4"" Plate",True,3.44
WO-14979,P-1021,P-1021,Customer C,45,M03,OP015,OP015,Shift A,L-1461,LOT-1461,2024-10-03,2024-10-03 06:38:00,2024-10-03 07:11:00,High,14ga Steel,False,4.75
WO-14980,P-1026,P-1026,Customer D,129,M06,OP003,OP003,,LOT-1287,LOT-1287,2024-10-03,2024-10-03 15:41:00,2024-10-03 15:49:00,High,14ga Steel,False,4.66
WO-14981,P-1018,P-1018,Customer H,393,M07,OP009,OP009,Shift A,LOT-1470,LOT-1470,2024-10-03,2024-10-03 06:44:00,2024-10-03 07:39:00,High,16ga Steel,True,2.78
WO-14982,p-1032,P-1032,Customer F,423,M06,OP010,OP010,,LOT-1424,LOT-1424,2024-10-03,2024-10-03 15:14:00,2024-10-03 15:27:00,Medium,Aluminum 5052,False,2.02
WO-14983,p-1031,P-1031,Customer B,181,M05,OP015,OP015,Shift A,LOT-1362,LOT-1362,2024-10-03,2024-10-03 06:36:00,2024-10-03 06:57:00,Medium,"1/4"" Plate",True,3.44
WO-14984,P1011,P-1011,Customer B,488,M05,OP007,OP007,Shift B,LOT-1111,LOT-1111,2024-10-03,2024-10-03 14:23:00,2024-10-03 15:09:00,High,Aluminum 5052,True,1.39
WO-14985,PART-1028,P-1028,Customer B,102,M06,OP015,OP015,Shift A,LOT-1492,LOT-1492,2024-10-04,2024-10-04 05:01:00,2024-10-04 06:00:00,Low,16ga Steel,False,3.53
WO-14986,P-1007,P-1007,Customer B,275,M02,OP009,OP009,,,LOT-1344,2024-10-04,2024-10-04 05:39:00,2024-10-04 06:47:00,Medium,16ga Steel,True,0.78
WO-14987,P-1016,P-1016,Customer G,158,M05,OP010,OP010,Shift B,LOT-1385,LOT-1385,2024-10-04,2024-10-04 15:16:00,2024-10-04 15:43:00,Low,14ga Steel,False,4.13
WO-14988,P1009,P-1009,Customer A,43,M05,OP009,OP009,Shift A,,LOT-1425,2024-10-04,2024-10-04 05:21:00,2024-10-04 06:42:00,Medium,12ga Steel,False,4.93
WO-14989,P-1015,P-1015,Customer D,193,M07,OP011,OP011,Shift B,1329,LOT-1329,2024-10-04,2024-10-04 14:17:00,2024-10-04 15:39:00,Medium,"3/8"" Plate",False,3.73
WO-14990,P 1000,P-1000,Customer B,242,M03,OP011,OP011,Shift B,LOT-1297,LOT-1297,2024-10-04,2024-10-04 13:31:00,2024-10-04 14:36:00,Low,Stainless 304,True,2.03
WO-14991,P-1017,P-1017,Customer D,83,M01,OP011,OP011,Shift B,,LOT-1277,2024-10-04,2024-10-04 13:51:00,2024-10-04 14:29:00,High,Aluminum 5052,False,4.9
WO-14992,P-1025,P-1025,Customer C,214,M06,OP010,OP010,Shift B,LOT-1453,LOT-1453,2024-10-04,2024-10-04 14:35:00,2024-10-04 14:38:00,Medium,Stainless 304,False,4.83
WO-14993,P-1019,P-1019,Customer E,179,M06,OP014,OP014,Shift B,LOT-1152,LOT-1152,2024-10-04,2024-10-04 14:10:00,2024-10-04 15:18:00,Medium,16ga Steel,True,0.85
WO-14994,P-1031,P-1031,Customer B,281,M05,OP013,OP013,Shift A,LOT-1204,LOT-1204,2024-10-04,2024-10-04 05:48:00,2024-10-04 06:05:00,Medium,"1/4"" Plate",True,3.44
WO-14995,P-1002,P-1002,Customer E,360,M01,OP018,OP018,,LOT-1388,LOT-1388,2024-10-04,2024-10-04 06:20:00,2024-10-04 06:37:00,Medium,Aluminum 5052,False,4.78
WO-14996,P1002,P-1002,Customer E,191,M01,OP004,OP004,,,LOT-1406,2024-10-04,2024-10-04 05:52:00,2024-10-04 06:41:00,Medium,Aluminum 5052,False,4.78
WO-14997,P-1032,P-1032,Customer F,127,M06,OP001,OP001,Shift B,LOT-1516,LOT-1516,2024-10-04,2024-10-04 15:42:00,2024-10-04 15:42:00,Medium,Aluminum 5052,False,2.02
WO-14998,P-1031,P-1031,Customer B,156,M05,OP010,OP010,Shift B,LOT-1465,LOT-1465,2024-10-07,2024-10-07 14:02:00,2024-10-07 15:01:00,Medium,"1/4"" Plate",True,3.44
WO-14999,P-1032,P-1032,Customer F,226,M06,OP007,OP007,Shift B,LOT1390,LOT-1390,2024-10-07,2024-10-07 14:35:00,2024-10-07 15:56:00,Medium,Aluminum 5052,False,2.02
WO-15000,P 1014,P-1014,Customer A,288,M04,OP002,OP002,Shift A,LOT-1429,LOT-1429,2024-10-07,2024-10-07 05:28:00,2024-10-07 06:13:00,Low,12ga Steel,False,0.62
WO-15001,P-1016,P-1016,Customer G,192,M05,OP018,OP018,Shift A,LOT-1326,LOT-1326,2024-10-07,2024-10-07 06:07:00,2024-10-07 07:15:00,Low,14ga Steel,False,4.13
WO-15002,P-1011,P-1011,Customer B,148,M05,OP020,OP020,Shift A,LOT-1087,LOT-1087,2024-10-07,2024-10-07 07:17:00,2024-10-07 07:34:00,High,Aluminum 5052,True,1.39
WO-15003,P1005,P-1005,Customer C,362,M07,OP015,OP015,Shift A,LOT-1475,LOT-1475,2024-10-07,2024-10-07 05:46:00,2024-10-07 06:47:00,Low,16ga Steel,False,3.09
WO-15004,P-1034,P-1034,Customer E,221,M02,OP013,OP013,Shift A,LOT-1241,LOT-1241,2024-10-07,2024-10-07 07:22:00,2024-10-07 07:29:00,Medium,12ga Steel,False,2.39
WO-15005,p-1029,P-1029,Customer B,139,M04,OP016,OP016,Shift B,LOT-1418,LOT-1418,2024-10-07,2024-10-07 14:10:00,2024-10-07 14:53:00,Low,"1/4"" Plate",True,3.64
WO-15006,P-1019,P-1019,Customer E,423,M06,OP010,OP010,Shift B,,LOT-1392,2024-10-07,2024-10-07 14:00:00,2024-10-07 14:53:00,Medium,16ga Steel,True,0.85
WO-15007,P1033,P-1033,Customer F,229,M05,OP007,OP007,Shift B,LOT-1247,LOT-1247,2024-10-07,2024-10-07 14:25:00,2024-10-07 15:38:00,Medium,Stainless 304,True,4.52
WO-15008,P-1017,P-1017,Customer D,303,M01,OP014,OP014,,LOT-1281,LOT-1281,2024-10-07,2024-10-07 14:07:00,2024-10-07 14:51:00,High,Aluminum 5052,False,4.9
WO-15009,P-1022,P-1022,Customer G,105,M03,OP006,OP006,Shift B,LOT-1432,LOT-1432,2024-10-07,2024-10-07 15:13:00,2024-10-07 15:22:00,Medium,Stainless 304,False,1.03
WO-15010,P-1009,P-1009,Customer A,234,M05,OP008,OP008,Shift B,LOT-1276,LOT-1276,2024-10-07,2024-10-07 13:09:00,2024-10-07 14:15:00,Medium,12ga Steel,False,4.93
WO-15011,P 1001,P-1001,Customer A,31,M07,OP007,OP007,Shift B,LOT-1265,LOT-1265,2024-10-08,2024-10-08 14:17:00,2024-10-08 15:36:00,Medium,16ga Steel,True,1.02
WO-15012,P1020,P-1020,Customer A,374,M06,OP004,OP004,Shift A,LOT1198,LOT-1198,2024-10-08,2024-10-08 06:22:00,2024-10-08 07:14:00,Low,Aluminum 5052,False,3.38
WO-15013,P-1009,P-1009,Customer A,71,M05,OP020,OP020,Shift A,,LOT-1134,2024-10-08,2024-10-08 05:51:00,2024-10-08 06:56:00,Medium,12ga Steel,False,4.93
WO-15014,P 1030,P-1030,Customer G,193,M01,Noah Rhodes,OP002,Shift A,LOT-1345,LOT-1345,2024-10-08,2024-10-08 05:47:00,2024-10-08 06:08:00,Medium,12ga Steel,True,2.15
WO-15015,P1002,P-1002,Customer E,25,M01,OP020,OP020,Shift A,LOT-1384,LOT-1384,2024-10-08,2024-10-08 05:44:00,2024-10-08 06:33:00,Medium,Aluminum 5052,False,4.78
WO-15016,P-1004,P-1004,Customer D,144,M06,Angie Henderson,OP003,Shift B,,LOT-1360,2024-10-08,2024-10-08 15:10:00,2024-10-08 15:55:00,Medium,"3/8"" Plate",True,4.61
WO-15017,P-1006,P-1006,Customer B,386,M02,OP018,OP018,Shift A,,LOT-1249,2024-10-08,2024-10-08 06:19:00,2024-10-08 07:26:00,Medium,"1/4"" Plate",False,2.57
WO-15018,PART-1032,P-1032,Customer F,110,M06,OP012,OP012,Shift B,LOT-1237,LOT-1237,2024-10-08,2024-10-08 14:27:00,2024-10-08 14:29:00,Medium,Aluminum 5052,False,2.02
WO-15019,P-1015,P-1015,Customer D,497,M07,OP001,OP001,Shift B,LOT-1360,LOT-1360,2024-10-08,2024-10-08 14:01:00,2024-10-08 15:00:00,Medium,"3/8"" Plate",False,3.73
WO-15020,P 1003,P-1003,Customer D,228,M04,OP006,OP006,Shift B,LOT1231,LOT-1231,2024-10-08,2024-10-08 14:10:00,2024-10-08 14:42:00,Medium,"1/4"" Plate",False,4.63
WO-15021,p-1020,P-1020,Customer A,487,M06,OP008,OP008,Shift B,LOT-1129,LOT-1129,2024-10-08,2024-10-08 14:53:00,2024-10-08 15:25:00,Low,Aluminum 5052,False,3.38
WO-15022,P-1026,P-1026,Customer D,472,M06,OP013,OP013,Shift A,LOT-1380,LOT-1380,2024-10-08,2024-10-08 04:32:00,2024-10-08 06:01:00,High,14ga Steel,False,4.66
WO-15023,p-1007,P-1007,Customer B,133,M02,OP018,OP018,Shift A,1242,LOT-1242,2024-10-08,2024-10-08 05:39:00,2024-10-08 06:01:00,Medium,16ga Steel,True,0.78
WO-15024,P-1012,P-1012,Customer D,409,M04,OP005,OP005,Shift A,LOT1103,LOT-1103,2024-10-08,2024-10-08 05:53:00,2024-10-08 06:14:00,Medium,"3/8"" Plate",False,1.39
WO-15025,P-1013,P-1013,Customer D,246,M02,OP013,OP013,Shift A,LOT-1482,LOT-1482,2024-10-09,2024-10-09 06:38:00,2024-10-09 07:31:00,Low,Stainless 304,True,2.94
WO-15026,P-1027,P-1027,Customer F,54,M07,OP002,OP002,Shift A,,LOT-1409,2024-10-09,2024-10-09 06:41:00,2024-10-09 06:56:00,Medium,Stainless 304,False,3.84
WO-15027,P-1033,P-1033,Customer F,498,M04,OP006,OP006,Shift B,LOT-1482,LOT-1482,2024-10-09,2024-10-09 14:01:00,2024-10-09 14:39:00,Medium,Stainless 304,True,4.52
WO-15028,PART-1032,P-1032,Customer F,54,M06,OP013,OP013,Shift A,LOT1300,LOT-1300,2024-10-09,2024-10-09 06:29:00,2024-10-09 07:58:00,Medium,Aluminum 5052,False,2.02
WO-15029,P-1022,P-1022,Customer G,183,M03,Michele Williams,OP014,Shift B,,LOT-1297,2024-10-09,2024-10-09 15:11:00,2024-10-09 15:23:00,Medium,Stainless 304,False,1.03
WO-15030,P-1013,P-1013,Customer D,350,M02,OP019,OP019,Shift A,LOT-1433,LOT-1433,2024-10-09,2024-10-09 05:37:00,2024-10-09 06:12:00,Low,Stainless 304,True,2.94
WO-15031,P1017,P-1017,Customer D,333,M01,OP011,OP011,Shift B,LOT1376,LOT-1376,2024-10-09,2024-10-09 13:35:00,2024-10-09 14:06:00,High,Aluminum 5052,False,4.9
WO-15032,P1032,P-1032,Customer F,92,M06,OP008,OP008,Shift B,LOT-1232,LOT-1232,2024-10-09,2024-10-09 14:36:00,2024-10-09 15:11:00,Medium,Aluminum 5052,False,2.02
WO-15033,P-1029,P-1029,Customer B,455,M04,OP004,OP004,Shift A,LOT-1397,LOT-1397,2024-10-10,2024-10-10 07:11:00,2024-10-10 07:15:00,Low,"1/4"" Plate",True,3.64
WO-15034,P-1004,P-1004,Customer D,305,M06,OP017,OP017,Shift A,LOT-1076,LOT-1076,2024-10-10,2024-10-10 05:45:00,2024-10-10 07:05:00,Medium,"3/8"" Plate",True,4.61
WO-15035,P-1002,P-1002,Customer E,406,M01,OP017,OP017,Shift A,LOT-1372,LOT-1372,2024-10-10,2024-10-10 06:04:00,2024-10-10 07:20:00,Medium,Aluminum 5052,False,4.78
WO-15036,P1000,P-1000,Customer B,194,M03,OP001,OP001,Shift B,LOT-1267,LOT-1267,2024-10-10,2024-10-10 14:48:00,2024-10-10 15:00:00,Low,Stainless 304,True,2.03
WO-15037,P-1005,P-1005,Customer C,230,M07,OP019,OP019,Shift A,LOT-1177,LOT-1177,2024-10-10,2024-10-10 05:44:00,2024-10-10 06:30:00,Low,16ga Steel,False,3.09
WO-15038,P-1015,P-1015,Customer D,67,M07,OP020,OP020,Shift A,LOT1103,LOT-1103,2024-10-10,2024-10-10 05:30:00,2024-10-10 06:44:00,Medium,"3/8"" Plate",False,3.73
WO-15039,P-1008,P-1008,Customer G,341,M05,OP016,OP016,Shift B,LOT-1098,LOT-1098,2024-10-10,2024-10-10 13:47:00,2024-10-10 14:42:00,Low,"3/8"" Plate",False,1.97
WO-15040,P1013,P-1013,Customer D,98,M02,OP010,OP010,,LOT-1402,LOT-1402,2024-10-10,2024-10-10 14:30:00,2024-10-10 15:42:00,Low,Stainless 304,True,2.94
WO-15041,p-1009,P-1009,Customer A,189,M05,OP010,OP010,Shift B,LOT-1223,LOT-1223,2024-10-10,2024-10-10 12:48:00,2024-10-10 14:12:00,Medium,12ga Steel,False,4.93
WO-15042,P-1029,P-1029,Customer B,448,M04,OP011,OP011,Shift B,LOT-1308,LOT-1308,2024-10-10,2024-10-10 14:35:00,2024-10-10 15:39:00,Low,"1/4"" Plate",True,3.64
WO-15043,P1033,P-1033,Customer F,396,M04,OP007,OP007,Shift B,LOT-1401,LOT-1401,2024-10-10,2024-10-10 14:01:00,2024-10-10 14:57:00,Medium,Stainless 304,True,4.52
WO-15044,p-1028,P-1028,Customer B,330,M06,OP014,OP014,Shift B,LOT-1157,LOT-1157,2024-10-11,2024-10-11 15:20:00,2024-10-11 15:37:00,Low,16ga Steel,False,3.53
WO-15045,P 1032,P-1032,Customer F,241,M06,OP019,OP019,Shift A,L-1346,LOT-1346,2024-10-11,2024-10-11 06:42:00,2024-10-11 06:57:00,Medium,Aluminum 5052,False,2.02
WO-15046,P-1000,P-1000,Customer B,169,M05,OP013,OP013,Shift A,LOT-1386,LOT-1386,2024-10-11,2024-10-11 05:54:00,2024-10-11 06:27:00,Low,Stainless 304,True,2.03
WO-15047,p-1006,P-1006,Customer B,24,M02,OP016,OP016,Shift B,LOT-1465,LOT-1465,2024-10-11,2024-10-11 13:50:00,2024-10-11 14:01:00,Medium,"1/4"" Plate",False,2.57
WO-15048,P-1014,P-1014,Customer A,432,M04,OP002,OP002,Shift A,LOT-1357,LOT-1357,2024-10-11,2024-10-11 06:44:00,2024-10-11 06:46:00,Low,12ga Steel,False,0.62
WO-15049,p-1016,P-1016,Customer G,338,M05,OP004,OP004,Shift A,LOT-1250,LOT-1250,2024-10-11,2024-10-11 06:40:00,2024-10-11 06:53:00,Low,14ga Steel,False,4.13
WO-15050,P-1022,P-1022,Customer G,340,M03,OP020,OP020,Shift A,LOT-1401,LOT-1401,2024-10-11,2024-10-11 05:24:00,2024-10-11 06:17:00,Medium,Stainless 304,False,1.03
WO-15051,PART-1018,P-1018,Customer H,493,M06,OP011,OP011,Shift B,,LOT-1459,2024-10-11,2024-10-11 13:17:00,2024-10-11 14:13:00,High,16ga Steel,True,2.78
WO-15052,P-1006,P-1006,Customer B,354,M02,OP014,OP014,Shift B,LOT-1284,LOT-1284,2024-10-14,2024-10-14 14:37:00,2024-10-14 14:38:00,Medium,"1/4"" Plate",False,2.57
WO-15053,P-1032,P-1032,Customer F,300,M06,OP009,OP009,Shift A,LOT-1536,LOT-1536,2024-10-14,2024-10-14 06:01:00,2024-10-14 07:22:00,Medium,Aluminum 5052,False,2.02
WO-15054,P1024,P-1024,Customer E,303,M01,OP005,OP005,Shift A,LOT-1265,LOT-1265,2024-10-14,2024-10-14 06:04:00,2024-10-14 06:24:00,Low,16ga Steel,False,3.13
WO-15055,P-1029,P-1029,Customer B,473,M04,OP001,OP001,Shift B,LOT-1186,LOT-1186,2024-10-14,2024-10-14 14:14:00,2024-10-14 15:22:00,Low,"1/4"" Plate",True,3.64
WO-15056,PART-1027,P-1027,Customer F,247,M07,OP016,OP016,Shift B,LOT-1192,LOT-1192,2024-10-14,2024-10-14 14:37:00,2024-10-14 15:38:00,Medium,Stainless 304,False,3.84
