inspection_id,work_order_id,inspection_date,inspector_id,quantity_inspected,quantity_passed,quantity_failed,defect_code_raw,defect_code_clean,disposition,notes
INSP-5811,WO-15368,2024-11-27 10:49:44.262547105,OP006,143,132,11,Scr,Surface Scratch,Scrap,
INSP-5812,WO-15369,2024-11-27 10:32:14.766281457,OP007,282,262,20,Out of Angle,Bend Angle,Scrap,
INSP-5813,WO-15370,2024-11-27 13:01:17.744817811,OP013,219,205,14,Surface Scratch,Surface Scratch,Scrap,National free push.
INSP-5814,WO-15370,2024-11-27 13:46:17.744817811,OP013,219,205,14,Surface Scratch,Surface Scratch,Scrap,National free push.
INSP-5815,WO-15371,2024-11-27 11:21:16.417019427,OP019,162,155,7,Sharp Burr,Burr,Rework,
INSP-5816,WO-15372,2024-11-27 19:48:48.911639647,OP017,200,194,6,Scratch,Surface Scratch,Rework,Few spring raise ever relationship.
INSP-5817,WO-15373,2024-11-27 20:11:04.590132772,OP013,343,329,14,Surface Scratch,Surface Scratch,Scrap,Your sell science treatment.
INSP-5818,WO-15374,2024-11-28 12:02:38.879305273,OP002,463,435,28,DIMENSIONAL,Dimensional,Scrap,Show example get.
INSP-5819,WO-15374,2024-11-28 12:28:38.879305273,OP002,463,435,28,DIMENSIONAL,Dimensional,Scrap,Show example get.
INSP-5820,WO-15375,2024-11-28 18:29:38.245043462,OP006,59,57,2,Dim,Dimensional,Rework,
INSP-5821,WO-15376,2024-11-28 09:19:50.774914853,OP018,376,333,43,weld def.,Weld Defect,Rework,
INSP-5822,WO-15377,2024-11-28 12:37:52.591737214,OP017,20,18,2,Out of Angle,Bend Angle,Rework,
INSP-5823,WO-15378,2024-11-28 09:06:46.546539718,OP015,443,424,19,Porosity,Porosity,Scrap,
INSP-5824,WO-15379,2024-11-28 09:06:04.114742396,OP014,95,80,15,weld def.,Weld Defect,Scrap,
INSP-5825,WO-15380,2024-11-29 08:39:16.506445924,OP009,151,143,8,POROSITY,Porosity,Rework,
INSP-5826,WO-15381,2024-11-29 09:11:55.332639149,OP016,398,361,37,Bur,Burr,Rework,Watch state serious activity pressure writer.
INSP-5827,WO-15382,2024-11-29 20:26:27.583606186,OP019,406,381,25,Incorrect Material,Incorrect Material,Rework,
INSP-5828,WO-15383,2024-11-29 12:28:48.899455458,OP002,147,134,13,Out of Angle,Bend Angle,Rework,
INSP-5829,WO-15384,2024-11-29 20:10:16.017118453,OP009,437,362,75,BEND,Bend Angle,Scrap,Tend dinner rich decide.
INSP-5830,WO-15385,2024-11-29 12:03:53.908064029,OP016,349,330,19,bend angle,Bend Angle,Rework,
INSP-5831,WO-15386,2024-11-29 17:03:40.043673051,OP013,468,394,74,Dim,Dimensional,Rework,
INSP-5832,WO-15387,2024-11-29 16:00:24.553193999,OP005,414,385,29,Surface Scratch,Surface Scratch,Rework,Middle skill serious reveal left.
INSP-5833,WO-15388,2024-11-29 09:17:59.287062530,OP005,442,417,25,surface scratch,Surface Scratch,Rework,
INSP-5834,WO-15389,2024-11-29 19:57:40.767364841,OP020,36,36,0,none,None,Pass,Fine could show recently.
INSP-5835,WO-15390,2024-11-29 08:22:24.846672215,OP015,455,377,78,DIMENSIONAL,Dimensional,Use-As-Is,Just table air catch them.
INSP-5836,WO-15391,2024-12-02 19:25:11.677355876,OP002,318,297,21,Surface Scratch,Surface Scratch,Use-As-Is,
INSP-5837,WO-15392,2024-12-02 17:47:50.131452346,OP008,323,305,18,Poros.,Porosity,Rework,Wall act special strong fund.
INSP-5838,WO-15393,2024-12-02 16:27:17.617802980,OP002,379,353,26,POROSITY,Porosity,Scrap,
INSP-5839,WO-15394,2024-12-02 08:07:33.754206946,OP001,50,43,7,Surface Scratch,Surface Scratch,Rework,
INSP-5840,WO-15395,2024-12-02 20:18:37.959416010,OP013,363,344,19,Burr,Burr,Use-As-Is,
INSP-5841,WO-15396,2024-12-02 19:04:50.851549479,OP002,393,350,43,Welding Issue,Weld Defect,Rework,
INSP-5842,WO-15396,2024-12-02 19:19:50.851549479,OP002,393,350,43,Welding Issue,Weld Defect,Rework,
INSP-5843,WO-15397,2024-12-03 09:31:43.458759671,OP007,396,361,35,Dim,Dimensional,Scrap,
INSP-5844,WO-15398,2024-12-03 17:24:52.429334975,OP010,339,322,17,Dimension Error,Dimensional,Rework,
INSP-5845,WO-15399,2024-12-03 16:58:35.027524169,OP003,369,353,16,Dimension Error,Dimensional,Rework,
INSP-5846,WO-15400,2024-12-03 18:58:31.928840833,OP015,22,22,0,No Defect,None,Pass,International sell several real federal only.
INSP-5847,WO-15401,2024-12-03 12:57:57.362073941,OP010,292,277,15,Porosity,Porosity,Rework,Size two child well form picture owner.
INSP-5848,WO-15402,2024-12-03 18:28:34.612523171,OP011,78,75,3,Scratch,Surface Scratch,Scrap,Off hospital high we as hit little forget.
INSP-5849,WO-15403,2024-12-03 20:59:40.875782543,OP012,132,126,6,Bur,Burr,Scrap,
INSP-5850,WO-15404,2024-12-03 11:03:10.800704619,OP001,111,103,8,Sharp Burr,Burr,Rework,Police fight commercial push concern step owner.
INSP-5851,WO-15405,2024-12-03 18:33:21.392340582,OP010,471,448,23,Weld,Weld Defect,Rework,
INSP-5852,WO-15406,2024-12-04 13:04:34.430687516,OP008,318,300,18,scrach,Surface Scratch,Scrap,
INSP-5853,WO-15407,2024-12-04 10:22:24.220625431,OP010,307,281,26,dimensional,Dimensional,Rework,
INSP-5854,WO-15408,2024-12-04 08:26:29.923828817,OP020,91,87,4,Weld Defect,Weld Defect,Scrap,Cost attorney white.
INSP-5855,WO-15409,2024-12-04 16:45:23.601815706,OP020,270,253,17,Surface Scratch,Surface Scratch,Scrap,Day fact modern lawyer happy.
INSP-5856,WO-15410,2024-12-04 20:04:43.319247475,OP011,57,52,5,Dimensional,Dimensional,Use-As-Is,
INSP-5857,WO-15411,2024-12-04 19:40:58.426510065,OP012,353,166,187,Out of Angle,Bend Angle,Scrap,
INSP-5858,WO-15412,2024-12-04 09:58:42.400881014,OP017,132,128,4,Dimentional,Dimensional,Use-As-Is,
INSP-5859,WO-15413,2024-12-04 09:27:21.582100127,OP018,188,173,15,Gas Pocket,Porosity,Rework,
INSP-5860,WO-15414,2024-12-04 11:26:49.858822946,OP018,160,149,11,surface scratch,Surface Scratch,Scrap,Commercial teacher improve.
INSP-5861,WO-15415,2024-12-04 17:15:37.623436787,OP013,228,218,10,Sharp Burr,Burr,Scrap,
INSP-5862,WO-15416,2024-12-04 19:34:53.254372328,OP004,289,271,18,Dimentional,Dimensional,Use-As-Is,
INSP-5863,WO-15417,2024-12-05 09:15:23.709470262,OP019,101,94,7,weld defect,Weld Defect,Scrap,
INSP-5864,WO-15418,2024-12-05 11:46:35.696842363,OP014,464,433,31,Bend,Bend Angle,Rework,
INSP-5865,WO-15419,2024-12-05 11:58:02.594750983,OP015,224,211,13,Welding Issue,Weld Defect,Scrap,
INSP-5866,WO-15420,2024-12-05 15:55:03.943567096,OP020,17,17,0,None,None,Pass,
INSP-5867,WO-15421,2024-12-05 16:50:18.321590487,OP009,235,222,13,Bend,Bend Angle,Scrap,
INSP-5868,WO-15421,2024-12-05 17:04:18.321590487,OP009,235,222,13,Bend,Bend Angle,Scrap,
INSP-5869,WO-15422,2024-12-05 08:48:20.000929908,OP014,128,121,7,Dimensional,Dimensional,Scrap,
INSP-5870,WO-15423,2024-12-05 08:54:34.892274320,OP007,132,124,8,SCRATCH,Surface Scratch,Rework,
INSP-5871,WO-15424,2024-12-06 08:18:36.271382430,OP010,352,336,16,Weld Defect,Weld Defect,Rework,
INSP-5872,WO-15424,2024-12-06 08:44:36.271382430,OP010,352,335,17,Weld Defect,Weld Defect,Rework,
INSP-5873,WO-15425,2024-12-06 09:06:46.124350845,OP018,446,416,30,DIMENSIONAL,Dimensional,Rework,
INSP-5874,WO-15426,2024-12-06 11:39:54.746939673,OP020,309,294,15,Scr,Surface Scratch,Use-As-Is,Writer can industry sea.
INSP-5875,WO-15427,2024-12-06 13:03:02.699031230,OP019,225,211,14,dimensional,Dimensional,Rework,
INSP-5876,WO-15428,2024-12-06 11:21:17.420372863,OP013,480,464,16,bend angle,Bend Angle,Scrap,
INSP-5877,WO-15429,2024-12-06 09:02:31.583888287,OP012,457,434,23,Angle Error,Bend Angle,Scrap,
INSP-5878,WO-15430,2024-12-06 16:54:39.093728838,OP010,301,286,15,Scratch,Surface Scratch,Rework,
INSP-5879,WO-15431,2024-12-06 17:20:10.151136739,OP019,389,367,22,dim.,Dimensional,Use-As-Is,
INSP-5880,WO-15432,2024-12-06 17:29:58.491362810,OP004,336,246,90,bend angle,Bend Angle,Scrap,
INSP-5881,WO-15433,2024-12-06 16:06:03.475123208,OP018,43,42,1,Dimension Error,Dimensional,Scrap,
INSP-5882,WO-15434,2024-12-06 17:28:59.394919796,OP017,60,54,6,Burr,Burr,Rework,Western tend candidate day it report.
INSP-5883,WO-15435,2024-12-06 10:45:16.203795033,OP011,240,224,16,BURR,Burr,Scrap,
INSP-5884,WO-15436,2024-12-06 10:50:06.055671636,OP002,485,441,44,WELD,Weld Defect,Rework,
INSP-5885,WO-15436,2024-12-06 11:19:06.055671636,OP002,485,441,44,WELD,Weld Defect,Rework,
INSP-5886,WO-15437,2024-12-06 17:42:29.936879560,OP003,247,213,34,Void,Porosity,Rework,City offer financial data respond learn cut.
INSP-5887,WO-15437,2024-12-06 17:44:29.936879560,OP003,247,213,34,Void,Porosity,Rework,City offer financial data respond learn cut.
INSP-5888,WO-15438,2024-12-09 09:52:13.960073462,OP012,469,446,23,dimensional,Dimensional,Scrap,
INSP-5889,WO-15439,2024-12-09 10:08:53.013653135,OP019,282,266,16,Surface Scratch,Surface Scratch,Use-As-Is,
INSP-5890,WO-15440,2024-12-09 08:55:57.612029815,OP008,281,263,18,Dimensional,Dimensional,Rework,
INSP-5891,WO-15441,2024-12-09 17:36:33.057660940,OP011,421,399,22,dim.,Dimensional,Use-As-Is,
INSP-5892,WO-15442,2024-12-09 18:46:24.783285488,OP016,249,190,59,POROSITY,Porosity,Scrap,
INSP-5893,WO-15443,2024-12-09 15:51:28.613624554,OP020,434,406,28,Dimensional,Dimensional,Rework,
INSP-5894,WO-15444,2024-12-09 08:26:42.544223282,OP004,138,126,12,Dim,Dimensional,Scrap,
INSP-5895,WO-15445,2024-12-09 18:20:14.247721712,OP008,159,150,9,BURR,Burr,Use-As-Is,
INSP-5896,WO-15446,2024-12-09 09:41:46.416492989,OP014,35,33,2,Dimensional,Dimensional,Use-As-Is,
INSP-5897,WO-15447,2024-12-09 13:18:06.818353217,OP009,249,231,18,POROSITY,Porosity,Rework,
INSP-5898,WO-15448,2024-12-09 11:12:37.663317049,OP018,180,174,6,Bend Angle,Bend Angle,Scrap,
INSP-5899,WO-15449,2024-12-09 17:16:33.332886220,OP016,129,124,5,Welding Issue,Weld Defect,Scrap,
INSP-5900,WO-15450,2024-12-09 16:31:39.148522914,OP010,429,403,26,Bur,Burr,Scrap,
INSP-5901,WO-15450,2024-12-09 16:46:39.148522914,OP010,429,401,28,Bur,Burr,Scrap,
INSP-5902,WO-15451,2024-12-10 20:25:36.531297205,OP012,222,191,31,porosity,Porosity,Scrap,
INSP-5903,WO-15452,2024-12-10 19:24:16.780591044,OP015,401,374,27,Scratch,Surface Scratch,Scrap,Knowledge station painting east.
INSP-5904,WO-15453,2024-12-10 11:23:57.746152082,OP008,91,87,4,dimensional,Dimensional,Rework,Travel these least office say explain.
INSP-5905,WO-15454,2024-12-10 11:14:45.773582693,OP018,136,132,4,POROSITY,Porosity,Scrap,
INSP-5906,WO-15455,2024-12-10 20:05:39.962864559,OP013,57,54,3,Dim,Dimensional,Use-As-Is,Get successful society hospital statement sure indeed.
INSP-5907,WO-15456,2024-12-10 10:40:00.760933709,OP003,346,330,16,angle err,Bend Angle,Rework,Tonight run leader treat.
INSP-5908,WO-15457,2024-12-10 08:42:46.191062611,OP006,46,44,2,scrach,Surface Scratch,Rework,Recognize believe recognize analysis.
INSP-5909,WO-15457,2024-12-10 08:57:46.191062611,OP006,46,43,3,scrach,Surface Scratch,Rework,Recognize believe recognize analysis.
INSP-5910,WO-15458,2024-12-11 11:43:37.394323250,OP007,451,423,28,Out of Angle,Bend Angle,Rework,
INSP-5911,WO-15458,2024-12-11 12:21:37.394323250,OP007,451,425,26,Out of Angle,Bend Angle,Rework,
INSP-5912,WO-15459,2024-12-11 16:58:17.760427542,OP005,341,286,55,dim.,Dimensional,Rework,
INSP-5913,WO-15460,2024-12-11 07:40:49.434729284,OP017,222,200,22,surface scr,Surface Scratch,Rework,
INSP-5914,WO-15461,2024-12-11 09:06:16.899953628,OP019,152,143,9,WELD,Weld Defect,Rework,Event physical factor trouble.
INSP-5915,WO-15462,2024-12-11 19:01:40.221785838,OP008,229,214,15,Dimentional,Dimensional,Rework,Training in seven building hard.
INSP-5916,WO-15463,2024-12-11 11:09:39.262297962,OP004,60,58,2,dim.,Dimensional,Scrap,
INSP-5917,WO-15464,2024-12-11 19:09:30.159228470,OP017,20,20,0,No Defect,None,Pass,Mean single improve close.
INSP-5918,WO-15465,2024-12-12 10:29:24.253561705,OP008,359,331,28,WELD,Weld Defect,Rework,Media left available reason see.
INSP-5919,WO-15466,2024-12-12 18:48:52.241895939,OP016,136,126,10,Dim,Dimensional,Rework,Gas human create also economy remember.
INSP-5920,WO-15467,2024-12-12 18:22:08.492824913,OP003,323,306,17,Surface Scratch,Surface Scratch,Scrap,Force security machine attention.
INSP-5921,WO-15468,2024-12-12 17:47:59.834413882,OP017,373,356,17,void,Porosity,Scrap,
INSP-5922,WO-15469,2024-12-12 09:36:48.753100875,OP008,242,223,19,Dimension Error,Dimensional,Use-As-Is,
INSP-5923,WO-15470,2024-12-12 11:01:03.115635053,OP017,57,55,2,Incorrect Material,Incorrect Material,Scrap,
INSP-5924,WO-15471,2024-12-12 12:24:26.069683571,OP017,239,229,10,Bend,Bend Angle,Scrap,
INSP-5925,WO-15472,2024-12-12 07:46:11.771004229,OP017,184,167,17,surface scratch,Surface Scratch,Scrap,
INSP-5926,WO-15473,2024-12-12 18:45:26.860059719,OP006,245,226,19,DIMENSIONAL,Dimensional,Use-As-Is,
INSP-5927,WO-15474,2024-12-12 15:46:25.189343412,OP013,495,480,15,dimensional,Dimensional,Scrap,Prevent require just likely evidence claim stuff.
INSP-5928,WO-15475,2024-12-12 09:35:36.735794648,OP001,328,313,15,SCRATCH,Surface Scratch,Scrap,Beyond family movement hospital back shake quality child.
INSP-5929,WO-15476,2024-12-12 16:19:01.803131348,OP014,450,418,32,DIMENSIONAL,Dimensional,Scrap,
INSP-5930,WO-15477,2024-12-13 17:10:47.882435200,OP018,409,391,18,dimensional,Dimensional,Rework,
INSP-5931,WO-15478,2024-12-13 12:04:23.750112384,OP014,400,337,63,Burr,Burr,Rework,
INSP-5932,WO-15479,2024-12-13 19:03:22.667048689,OP008,322,300,22,Bur,Burr,Rework,
INSP-5933,WO-15479,2024-12-13 19:28:22.667048689,OP008,322,300,22,Bur,Burr,Rework,
INSP-5934,WO-15480,2024-12-13 11:22:28.215720122,OP009,461,411,50,Welding Issue,Weld Defect,Scrap,
INSP-5935,WO-15481,2024-12-13 19:10:22.389078399,OP012,216,178,38,Weld,Weld Defect,Rework,
INSP-5936,WO-15482,2024-12-13 17:04:30.991313204,OP016,266,252,14,scrach,Surface Scratch,Scrap,Concern research throughout mother kind answer.
INSP-5937,WO-15483,2024-12-13 18:07:22.643876866,OP018,338,322,16,Scr,Surface Scratch,Use-As-Is,
INSP-5938,WO-15484,2024-12-13 17:31:15.285620462,OP006,99,93,6,POROSITY,Porosity,Rework,
INSP-5939,WO-15485,2024-12-13 16:20:32.506176569,OP006,297,283,14,weld defect,Weld Defect,Rework,
INSP-5940,WO-15486,2024-12-13 20:46:14.728497610,OP006,367,333,34,weld def.,Weld Defect,Scrap,
INSP-5941,WO-15487,2024-12-13 20:37:32.845821730,OP001,162,154,8,BEND,Bend Angle,Scrap,
INSP-5942,WO-15488,2024-12-13 08:01:41.374334761,OP017,374,349,25,Dimension Error,Dimensional,Rework,Political respond to hospital final appear above.
INSP-5943,WO-15489,2024-12-13 19:44:47.206283357,OP018,237,223,14,Weld Defect,Weld Defect,Rework,
INSP-5944,WO-15490,2024-12-16 18:50:28.950022264,OP004,395,358,37,angle err,Bend Angle,Rework,
INSP-5945,WO-15491,2024-12-16 20:17:56.996307604,OP007,431,389,42,Sharp Edge,Burr,Rework,
INSP-5946,WO-15492,2024-12-16 07:54:42.913659340,OP012,24,23,1,dim.,Dimensional,Scrap,
INSP-5947,WO-15492,2024-12-16 08:21:42.913659340,OP012,24,23,1,dim.,Dimensional,Scrap,
INSP-5948,WO-15493,2024-12-16 16:26:13.359443928,OP013,480,458,22,Scratch,Surface Scratch,Rework,
INSP-5949,WO-15494,2024-12-16 18:20:54.159616720,OP001,82,79,3,Dimension Error,Dimensional,Scrap,Short up hear draw before instead.
INSP-5950,WO-15495,2024-12-16 10:20:17.288426197,OP010,65,60,5,Incorrect Material,Incorrect Material,Scrap,
INSP-5951,WO-15496,2024-12-16 20:16:35.349030407,OP014,106,81,25,Dimension Error,Dimensional,Rework,Front court protect.
INSP-5952,WO-15497,2024-12-16 17:26:56.184995853,OP006,173,127,46,SCRATCH,Surface Scratch,Scrap,
INSP-5953,WO-15498,2024-12-16 16:17:40.727214115,OP007,458,431,27,DIMENSIONAL,Dimensional,Rework,
INSP-5954,WO-15499,2024-12-16 20:09:16.867781245,OP011,108,104,4,Dimension Error,Dimensional,Rework,
INSP-5955,WO-15500,2024-12-17 08:23:26.713283857,OP006,197,187,10,Angle Error,Bend Angle,Scrap,When benefit structure professional right.
INSP-5956,WO-15501,2024-12-17 20:17:28.511509897,OP019,389,355,34,dimensional,Dimensional,Rework,
INSP-5957,WO-15501,2024-12-17 21:02:28.511509897,OP019,389,354,35,dimensional,Dimensional,Rework,
INSP-5958,WO-15502,2024-12-17 09:50:43.959540775,OP004,63,60,3,Dim,Dimensional,Rework,Indeed blue force.
INSP-5959,WO-15503,2024-12-17 19:07:08.372865971,OP004,280,255,25,Scratch,Surface Scratch,Rework,
INSP-5960,WO-15504,2024-12-17 12:43:58.577257789,OP006,326,314,12,BURR,Burr,Rework,
INSP-5961,WO-15505,2024-12-17 19:07:34.344476633,OP007,138,132,6,Bend Angle,Bend Angle,Rework,Phone person various house into discussion black.
INSP-5962,WO-15506,2024-12-17 11:24:30.254106829,OP015,273,258,15,scrach,Surface Scratch,Rework,Community I first home learn at.
INSP-5963,WO-15506,2024-12-17 11:37:30.254106829,OP015,273,258,15,scrach,Surface Scratch,Rework,Community I first home learn at.
INSP-5964,WO-15507,2024-12-17 11:31:01.512810678,OP016,406,384,22,WELD,Weld Defect,Use-As-Is,Practice hard attack despite feeling.
INSP-5965,WO-15508,2024-12-17 20:06:06.634069005,OP017,17,17,0,No Defect,None,Pass,
INSP-5966,WO-15508,2024-12-17 20:51:06.634069005,OP017,17,17,0,No Defect,None,Pass,
INSP-5967,WO-15509,2024-12-17 15:28:12.218707010,OP013,258,228,30,incorrect material,Incorrect Material,Rework,
INSP-5968,WO-15510,2024-12-18 11:57:13.588035376,OP007,259,241,18,void,Porosity,Scrap,
INSP-5969,WO-15511,2024-12-18 09:38:26.928085189,OP019,452,419,33,Poros.,Porosity,Rework,
INSP-5970,WO-15512,2024-12-18 10:54:26.732907454,OP020,424,397,27,SCRATCH,Surface Scratch,Scrap,
INSP-5971,WO-15513,2024-12-18 19:46:38.188435667,OP010,148,137,11,POROSITY,Porosity,Rework,
INSP-5972,WO-15514,2024-12-18 18:51:39.324210134,OP004,69,60,9,WELD,Weld Defect,Rework,
INSP-5973,WO-15515,2024-12-18 09:46:08.224670790,OP019,173,161,12,dimensional,Dimensional,Rework,Matter wrong Republican social two notice edge behind.
INSP-5974,WO-15516,2024-12-18 08:11:37.511371005,OP010,124,119,5,Porosity,Porosity,Rework,
INSP-5975,WO-15517,2024-12-18 20:03:46.385037423,OP002,327,301,26,Dimentional,Dimensional,Scrap,
INSP-5976,WO-15518,2024-12-18 08:21:23.397785531,OP010,199,170,29,weld defect,Weld Defect,Scrap,Wonder recent question win really forward.
INSP-5977,WO-15519,2024-12-19 17:49:25.425032165,OP006,457,423,34,weld def.,Weld Defect,Rework,
INSP-5978,WO-15520,2024-12-19 20:47:27.759775079,OP004,459,436,23,Mat Error,Incorrect Material,Scrap,Within project attack adult treatment large.
INSP-5979,WO-15521,2024-12-19 11:08:53.389993594,OP008,188,182,6,SCRATCH,Surface Scratch,Scrap,
INSP-5980,WO-15522,2024-12-19 11:29:05.758221308,OP012,181,162,19,scrach,Surface Scratch,Rework,
INSP-5981,WO-15523,2024-12-19 16:00:56.328147368,OP020,85,83,2,DIMENSIONAL,Dimensional,Rework,
INSP-5982,WO-15524,2024-12-19 13:01:28.231375567,OP020,240,231,9,Angle Error,Bend Angle,Rework,
INSP-5983,WO-15525,2024-12-19 17:22:06.211690681,OP016,463,378,85,Out of Angle,Bend Angle,Rework,
INSP-5984,WO-15526,2024-12-19 18:30:42.187408090,OP017,320,303,17,dimensional,Dimensional,Scrap,
INSP-5985,WO-15527,2024-12-19 17:35:55.721616473,OP004,397,371,26,BURR,Burr,Scrap,Political discussion onto write discussion pattern to.
INSP-5986,WO-15528,2024-12-19 16:32:49.349072682,OP017,417,391,26,dimensional,Dimensional,Scrap,
INSP-5987,WO-15529,2024-12-19 11:56:45.933088095,OP015,306,290,16,Weld Defect,Weld Defect,Rework,
INSP-5988,WO-15530,2024-12-19 20:13:46.346018797,OP019,129,123,6,Wrong Mat,Incorrect Material,Scrap,Door investment during bag case.
INSP-5989,WO-15531,2024-12-19 16:09:00.270851731,OP002,137,131,6,Gas Pocket,Porosity,Scrap,Father charge daughter also type our watch.
INSP-5990,WO-15532,2024-12-20 16:39:45.529936475,OP018,80,74,6,Weld Defect,Weld Defect,Use-As-Is,
INSP-5991,WO-15533,2024-12-20 09:35:56.676831742,OP011,162,158,4,Burr,Burr,Scrap,
INSP-5992,WO-15534,2024-12-20 10:47:38.427786221,OP003,256,249,7,Void,Porosity,Scrap,Care fish skin always social increase.
INSP-5993,WO-15535,2024-12-20 08:20:55.132402923,OP009,496,465,31,Surface Scratch,Surface Scratch,Use-As-Is,
INSP-5994,WO-15536,2024-12-20 10:47:42.092058246,OP014,355,336,19,Void,Porosity,Scrap,
INSP-5995,WO-15537,2024-12-20 17:58:14.854664426,OP019,168,145,23,Welding Issue,Weld Defect,Rework,
INSP-5996,WO-15538,2024-12-20 17:13:41.409729764,OP010,477,438,39,BURR,Burr,Scrap,
INSP-5997,WO-15539,2024-12-20 18:11:18.559242212,OP014,424,396,28,surface scr,Surface Scratch,Rework,
INSP-5998,WO-15540,2024-12-20 19:20:28.126696390,OP012,390,366,24,Dimensional,Dimensional,Rework,
INSP-5999,WO-15540,2024-12-20 19:26:28.126696390,OP012,390,366,24,Dimensional,Dimensional,Rework,
INSP-6000,WO-15541,2024-12-20 10:39:39.779034208,OP016,494,467,27,BEND,Bend Angle,Rework,
INSP-6001,WO-15542,2024-12-20 16:39:01.235429640,OP012,126,119,7,Welding Issue,Weld Defect,Use-As-Is,
INSP-6002,WO-15543,2024-12-20 20:24:54.952324012,OP008,153,132,21,surface scr,Surface Scratch,Rework,
INSP-6003,WO-15544,2024-12-20 08:25:51.087520842,OP002,302,278,24,Porosity,Porosity,Use-As-Is,
INSP-6004,WO-15545,2024-12-20 20:05:26.844838021,OP020,375,358,17,Porosity,Porosity,Use-As-Is,
INSP-6005,WO-15546,2024-12-21 09:35:42.337671809,OP009,360,336,24,Out of Angle,Bend Angle,Scrap,
INSP-6006,WO-15547,2024-12-21 11:41:56.282218725,OP014,482,460,22,Gas Pocket,Porosity,Rework,Seek director run garden day.
INSP-6007,WO-15548,2024-12-21 20:32:38.153334628,OP017,112,105,7,porosity,Porosity,Use-As-Is,
INSP-6008,WO-15549,2024-12-21 12:14:31.350005180,OP002,52,49,3,Angle Error,Bend Angle,Rework,
INSP-6009,WO-15550,2024-12-21 16:10:58.990095136,OP018,364,345,19,BURR,Burr,Rework,Trade professor eat.
INSP-6010,WO-15551,2024-12-21 11:52:35.247260368,OP012,23,18,5,Incorrect Material,Incorrect Material,Scrap,
INSP-6011,WO-15551,2024-12-21 12:34:35.247260368,OP012,23,18,5,Incorrect Material,Incorrect Material,Scrap,
INSP-6012,WO-15552,2024-12-21 11:32:32.623838618,OP012,479,432,47,Weld Reject,Weld Defect,Rework,Part high focus kind accept.
INSP-6013,WO-15553,2024-12-23 19:04:28.912660309,OP011,256,237,19,scrach,Surface Scratch,Scrap,
INSP-6014,WO-15554,2024-12-23 08:18:34.222097976,OP005,351,326,25,Void,Porosity,Scrap,
INSP-6015,WO-15555,2024-12-23 11:44:15.136943098,OP007,308,295,13,Surface Scratch,Surface Scratch,Rework,
INSP-6016,WO-15555,2024-12-23 12:16:15.136943098,OP007,308,295,13,Surface Scratch,Surface Scratch,Rework,
INSP-6017,WO-15556,2024-12-23 19:34:44.356407537,OP007,447,424,23,angle err,Bend Angle,Scrap,Attorney court plant center daughter begin or.
INSP-6018,WO-15557,2024-12-23 12:24:09.838956338,OP006,227,214,13,Dimentional,Dimensional,Rework,
INSP-6019,WO-15558,2024-12-23 19:36:57.976986927,OP012,203,195,8,Dimentional,Dimensional,Scrap,
INSP-6020,WO-15559,2024-12-23 12:56:47.429566538,OP016,486,450,36,burr,Burr,Scrap,
INSP-6021,WO-15560,2024-12-24 17:28:18.171024290,OP008,13,11,2,dim.,Dimensional,Scrap,
INSP-6022,WO-15561,2024-12-24 09:48:09.312931962,OP018,261,250,11,scrach,Surface Scratch,Rework,
INSP-6023,WO-15562,2024-12-24 09:34:26.270101371,OP001,113,110,3,void,Porosity,Rework,
INSP-6024,WO-15563,2024-12-24 10:31:37.787586185,OP017,191,185,6,BURR,Burr,Scrap,
INSP-6025,WO-15564,2024-12-24 20:31:40.695358322,OP019,54,49,5,Gas Pocket,Porosity,Rework,
INSP-6026,WO-15565,2024-12-24 19:33:47.583473966,OP010,90,87,3,Dim,Dimensional,Rework,Door back right find return.
INSP-6027,WO-15566,2024-12-24 08:49:53.349343073,OP006,201,191,10,dimensional,Dimensional,Scrap,
INSP-6028,WO-15567,2024-12-24 09:30:30.594278293,OP002,321,304,17,Out of Angle,Bend Angle,Rework,
INSP-6029,WO-15568,2024-12-24 10:27:10.702274697,OP005,348,317,31,Weld Defect,Weld Defect,Scrap,
INSP-6030,WO-15569,2024-12-24 18:55:55.915404633,OP019,409,371,38,Surface Scratch,Surface Scratch,Rework,
INSP-6031,WO-15570,2024-12-25 12:46:48.902195527,OP006,154,142,12,Bend Angle,Bend Angle,Scrap,
INSP-6032,WO-15571,2024-12-25 09:47:36.438291155,OP008,147,137,10,sharp edge,Burr,Scrap,
INSP-6033,WO-15572,2024-12-25 09:31:13.799806960,OP006,467,451,16,Dimensional,Dimensional,Rework,
INSP-6034,WO-15573,2024-12-25 19:29:54.306349757,OP013,405,362,43,scrach,Surface Scratch,Rework,
INSP-6035,WO-15574,2024-12-25 12:38:16.533503127,OP013,159,152,7,dimensional,Dimensional,Rework,
INSP-6036,WO-15574,2024-12-25 12:41:16.533503127,OP013,159,152,7,dimensional,Dimensional,Rework,
INSP-6037,WO-15575,2024-12-25 17:30:34.397692410,OP014,16,14,2,porosity,Porosity,Scrap,
INSP-6038,WO-15575,2024-12-25 17:47:34.397692410,OP014,16,15,1,porosity,Porosity,Scrap,
INSP-6039,WO-15576,2024-12-25 15:07:23.684286615,OP003,457,430,27,sharp edge,Burr,Rework,
INSP-6040,WO-15577,2024-12-25 19:25:33.592624256,OP016,125,115,10,porosity,Porosity,Scrap,
